gene_symbol,RED,pvalue,p_adj,APAreg,Significance
SLC22A15,-0.0208190088420026,0.894853825684274,0.96205628690167,NC,NS
SLC25A1,-1.05643644612393,0.0383845926547192,0.185837046279124,DN,NS
SLC25A13,-0.254956970536338,0.699160740923051,0.855454683694376,NC,NS
SLC25A16,-3.25060543481664,8.84632529063641e-05,0.00457817568049577,DN,Shortened in Neurites
SLC25A26,-0.833461541890071,0.106670707508194,0.333202858551765,NC,NS
SLC25A27,-0.656403053394054,0.0361477101679888,0.179123916193907,DN,NS
SLC25A3,0.063077759769659,0.759149357985142,0.88786198636547,NC,NS
SLC25A32,-0.446313193446858,0.375760743241742,0.630420491360085,NC,NS
SLC25A36,-0.327929548915286,0.00513149782873916,0.0553247733121353,DN,NS
SLC25A4,-0.56852489911778,0.163710815934143,0.413216147164264,NC,NS
SLC25A40,-2.91069945304135,0.0134480938750409,0.102598360065693,DN,NS
SLC25A46,-0.015346881457464,0.947308176119197,0.977094855333915,NC,NS
SLC25A5,0.0213764788105886,0.918941905035922,0.96740086374367,NC,NS
SLC26A2,-0.76179620759103,0.0256476755548339,0.147166984763008,DN,NS
SLC29A4,-0.790412150036473,0.101256127537386,0.324019608119634,NC,NS
SLC2A3,-0.303321950825309,0.284962032275706,0.547315487423007,NC,NS
SLC30A10,0.215779140172273,0.529475149208141,0.746414725873667,NC,NS
SLC30A7,-0.621051526645454,0.188914276435493,0.450742835003982,NC,NS
SLC30A9,-1.08607241609768,0.082494426942706,0.288134627652212,NC,NS
SLC31A1,0.598348001325969,0.0587393203898443,0.232882774176554,NC,NS
SLC35E1,-0.119205969721056,0.615261845284695,0.809462588805149,NC,NS
SLC35F1,0.235409223317117,0.36664875492757,0.622816308136138,NC,NS
SLC35F6,0.392831499687112,0.459076543542498,0.689524557796596,NC,NS
SLC36A1,0.474898109079003,0.112683774982777,0.341029060309491,NC,NS
SLC38A1,-0.346101193797076,0.206759034059817,0.469086668697094,NC,NS
SLC38A2,-0.0416969203250909,0.884776778426329,0.957371591176376,NC,NS
SLC4A8,-0.326399685281021,0.00337259661546993,0.0447485989955035,DN,Shortened in Neurites
SLC5A3,-0.399892077591449,0.192969549234378,0.454931461683648,NC,NS
SLC6A15,0.0729330820770365,0.708293001471545,0.860901230034356,NC,NS
SLC7A1,-0.108896854071921,0.726207078942349,0.873053372253343,NC,NS
SLC7A6OS,-0.637094213673054,0.166935041698424,0.416632488069187,NC,NS
SLC8A1,-0.242831229051085,0.210411263775817,0.470671244109127,NC,NS
SLCO5A1,-1.00083552221641,0.0946057634724772,0.310033345355588,NC,NS
SLF2,-0.369593307653582,0.207648277549979,0.469086668697094,NC,NS
SLIRP,-3.05097754317842,1.1301725075312e-05,0.00153703461024243,DN,Shortened in Neurites
SLIT2,-0.205065194067377,0.243437770103646,0.501629344455997,NC,NS
SLITRK5,-0.614011948410346,0.208987846557561,0.470276684704502,NC,NS
SMAD2,-0.443535924095285,0.00349683045989676,0.0451124702567321,DN,Shortened in Neurites
SMAP1,0.106926430084135,0.442262088872983,0.678130608673707,NC,NS
SMAP2,-0.987509503869453,0.0124059647595524,0.0975001552545246,DN,NS
SMARCA5,-0.612365772479043,0.14194878631632,0.38465823041633,NC,NS
SMARCE1,-0.647693629455047,0.0277755370267283,0.152625173156972,DN,NS
SMC1A,-0.426518533924424,0.448571053245172,0.681470442219713,NC,NS
SMCHD1,0.0705093324741439,0.829113277594312,0.923311408416184,NC,NS
SMDT1,0.216469603238795,0.392454504206055,0.641938075080727,NC,NS
SMG1,-0.303083069057758,0.474702418710531,0.701257612433209,NC,NS
SMIM10L1,-0.971618561152216,0.00199981420258139,0.0310828264629793,DN,Shortened in Neurites
SMIM10L2A,0.225357163492714,0.347152691604274,0.606750407173413,NC,NS
SMIM13,0.115753490202741,0.639979994554652,0.824470320026332,NC,NS
SMIM14,-0.54499126134901,0.136328872231033,0.375984316824751,NC,NS
SMIM15,-0.441762764997782,0.132032958860013,0.371044113835954,NC,NS
SMIM7,-0.223134070240193,0.269714927195576,0.530962624558349,NC,NS
SMS,-1.07461234622346,0.0473932459918019,0.208338794501335,DN,NS
SMURF2,-0.264769350941718,0.198057441656301,0.460102273158701,NC,NS
SMYD2,-1.49521645991805,0.000600701979166314,0.0138575074305687,DN,Shortened in Neurites
SNAP25,-0.258389967733102,0.26172587506402,0.521534344449916,NC,NS
SNAP29,-0.310393076921574,0.305074544019214,0.571784847360733,NC,NS
SNAP91,-0.430349920770091,0.063470687865078,0.244446401406035,NC,NS
SNAPC3,-0.510932103612957,0.121110585706986,0.356130587160001,NC,NS
SNCA,-0.275927656114974,0.133196544718429,0.372593935433731,NC,NS
SNCB,-0.327508535962655,0.230304806660022,0.487082810145928,NC,NS
SNCG,-0.814851460321123,0.00342255684476432,0.0449683007505067,DN,Shortened in Neurites
SNN,-0.370447529884108,0.10893693565115,0.334837880307411,NC,NS
SNPH,0.0288462879323012,0.774969072559073,0.893791260554483,NC,NS
SNRNP25,-0.625316817075603,0.266883445647364,0.527464466601875,NC,NS
SNRPD1,-0.532590938454801,0.0179707439133814,0.120889265154511,DN,NS
SNRPD3,0.0309718633546204,0.955690277352643,0.978815643073234,NC,NS
SNU13,-1.58928405892663,0.00411976341748139,0.0495282055051906,DN,Shortened in Neurites
SNX10,0.575292951638668,0.107278323956254,0.333776621255829,NC,NS
SNX19,-0.284804955746527,0.414273241242446,0.658960945134183,NC,NS
SNX24,-0.827234579917237,0.0444020684955536,0.199214228961494,DN,NS
SNX3,0.0591089386056272,0.738035343704009,0.87757645240433,NC,NS
SNX30,-0.459623982453565,0.0229074309290249,0.138462693615439,DN,NS
SOBP,0.09489116800298,0.624530801107353,0.815458593130981,NC,NS
SOCS2,0.660694084613841,0.00317030117828615,0.0425837985429053,UP,Lengthened in Neurites
SOCS5,0.0884484499658783,0.832022525980887,0.925015642204577,NC,NS
SOCS7,-0.176505420356255,0.329560859303192,0.592977158686775,NC,NS
SOD1,-1.42865334961116,0.0076573785100952,0.0731039465775304,DN,NS
SORBS1,-0.0123479574720597,0.941404445915094,0.975010030609826,NC,NS
SORBS2,0.0258564902350205,0.956453603342905,0.978815643073234,NC,NS
SOX12,-0.12281638165185,0.470810287463241,0.696927337088443,NC,NS
SOX4,-0.225030215025071,0.253513518549903,0.512205586225244,NC,NS
SP4,-0.17807270079053,0.65624542085814,0.831635727294497,NC,NS
SPAG9,-0.488385854179408,0.327885082804996,0.591289999410023,NC,NS
SPAST,-0.0239724376696793,0.915016909102141,0.966542133109834,NC,NS
SPCS1,-2.24646217252295,0.00163525147552873,0.0263578311907446,DN,Shortened in Neurites
SPEN,-0.120632859303482,0.614492712001784,0.809462588805149,NC,NS
SPG11,0.0687992038358428,0.871468086006663,0.95031160379137,NC,NS
SPG21,-0.263462140161282,0.641621944710297,0.824470320026332,NC,NS
SPIN1,-0.424871797311467,0.00198348560394055,0.0310828264629793,DN,Shortened in Neurites
SPINT2,0.114300560811302,0.835730386379368,0.927661846201407,NC,NS
SPIRE1,-0.191822577544828,0.307522368049705,0.572479582064974,NC,NS
SPOCK1,-0.0123346267080906,0.92688404178226,0.970768370426547,NC,NS
SPOCK2,0.251218819821396,0.0570830706415474,0.229598450491695,NC,NS
SPPL3,-0.168182784550709,0.740148051555516,0.879169367461361,NC,NS
SPRED3,0.369579224968068,0.382371515860536,0.634203909684713,NC,NS
SPRY4,-0.120842871470629,0.350043271339137,0.60935532674717,NC,NS
SPSB4,-1.55464141609522,0.00569575246274889,0.0604583285802028,DN,NS
SPTAN1,-0.0470223890181334,0.913555656509346,0.96633218232965,NC,NS
SPTBN1,0.118452715944479,0.674194872072079,0.841388055375121,NC,NS
SPTSSA,-0.92575609009044,0.000365048384787431,0.0101839139140699,DN,Shortened in Neurites
SQSTM1,-1.09352149612341,0.0072763008156614,0.0703699136661298,DN,NS
SREBF2,-0.426840586661402,0.0356060623756786,0.177304718239646,DN,NS
SREK1,-1.09512259971556,0.00796045836986423,0.074343164861908,DN,NS
SRGAP3,0.613856354110474,0.125889583918094,0.362169762450694,NC,NS
SRP14,-0.375952616784681,0.0527607060816706,0.221635707400995,NC,NS
SRP72,-0.2596343173605,0.0671161085234411,0.253549743310778,NC,NS
SRP9,0.072218612781582,0.601702803654141,0.804156311773319,NC,NS
SRRM1,0.46817031602264,0.286291663736111,0.548245107130308,NC,NS
SRRM4,0.41398272377638,0.00853328751903244,0.0770474424954962,UP,NS
SRSF2,0.809540559458795,0.0420452088241979,0.193425738692293,UP,NS
SRSF3,-0.824753691037529,0.0150581157071328,0.110792814282837,DN,NS
SRSF6,0.358525469880864,0.377145167661396,0.631065914970801,NC,NS
SRSF7,-0.343263911865654,0.349535951309263,0.608959351520382,NC,NS
SS18,-1.97755539769117,0.0001207194990736,0.00549010803391047,DN,Shortened in Neurites
SS18L1,-0.0625746296416229,0.806104312692298,0.910150990314541,NC,NS
SSBP2,-0.135170910843254,0.369250907860386,0.624669276429727,NC,NS
SSBP3,-0.19281154995562,0.47645510297557,0.702735243203456,NC,NS
SSBP4,0.15276889507589,0.519282594771659,0.737571100667839,NC,NS
SSH1,-0.334200067490724,0.337778577869411,0.599027046001498,NC,NS
SSR1,-0.970500536026713,0.000311368024163515,0.00903382427439746,DN,Shortened in Neurites
SSR2,0.0854290228270866,0.529625154755947,0.746414725873667,NC,NS
SSU72,-0.32331992473086,0.457008422490799,0.68772498432917,NC,NS
ST13,-0.754921166626409,0.00213964810952922,0.0327878470868703,DN,Shortened in Neurites
ST3GAL1,0.0284518807749246,0.947094189076345,0.977094855333915,NC,NS
ST6GAL1,0.193804224637288,0.683781183542232,0.846518498014248,NC,NS
ST8SIA1,0.011445172446415,0.957257329671903,0.978849600266006,NC,NS
ST8SIA3,0.115560567270617,0.620308498992078,0.81252399234343,NC,NS
ST8SIA4,-0.609494538300544,0.0228918814205437,0.138462693615439,DN,NS
STAG1,-0.392505588062578,0.103010465877917,0.32770580957653,NC,NS
STAG2,-0.550897922162817,0.156768412445987,0.401799841557678,NC,NS
STAM,-0.5769158836673,0.119494368453013,0.352330278799129,NC,NS
STARD3NL,0.363609232626643,0.123058279091858,0.358975372384888,NC,NS
STARD4,-0.412394476878772,0.0177514463933851,0.120709835475019,DN,NS
STARD7,-0.251873285778346,0.330457856409532,0.592977158686775,NC,NS
STAU1,-0.347893926415594,0.198545971735303,0.460102273158701,NC,NS
STK24,0.283317421458189,0.250886509016708,0.50973766911331,NC,NS
STK32A,-0.447323747470894,0.00488475062234049,0.054708771864013,DN,NS
STK35,0.625187260987422,0.262976791991586,0.522515033324939,NC,NS
STK38,-0.0204171429881274,0.927048103743734,0.970768370426547,NC,NS
STK38L,-0.820807264427208,0.0179079083598738,0.120889265154511,DN,NS
STK39,0.144015241393156,0.280503477501354,0.543038760714366,NC,NS
STMN2,-0.0870898443692731,0.32256177950341,0.584665649377064,NC,NS
STMP1,-0.529279165811671,0.00620504729090908,0.0635191356561726,DN,NS
STOX2,0.355780981343072,0.0569025119769089,0.229296048262507,NC,NS
STRN,-0.745587582373283,0.0231833228820379,0.139082792293369,DN,NS
STT3B,-0.0715321586867693,0.811804115561373,0.913384568490976,NC,NS
STX12,-0.202761992682862,0.213639814696907,0.474016420861509,NC,NS
STX17,-0.0579995557332886,0.768761522223329,0.890233934944606,NC,NS
STX18,0.80173639431505,0.148178803407152,0.390918079425135,NC,NS
STX1B,0.247181189368236,0.294840748993327,0.557889973747373,NC,NS
STX3,-0.331086044681086,0.139957183690599,0.380492618570962,NC,NS
STX6,-0.626763769294819,0.0725945886175278,0.267285659613774,NC,NS
STX7,0.0595617646504202,0.877760861407143,0.953807827131256,NC,NS
STXBP1,-0.574755758617758,0.0419884232286459,0.193425738692293,DN,NS
STYX,-1.81453801847537,0.0312741393677619,0.166387597223105,DN,NS
SUB1,-0.416348133342657,0.143376205391111,0.386916674133711,NC,NS
SUCLA2,-0.352489450562481,0.306554992182987,0.572479582064974,NC,NS
SULF2,-0.463265886760727,0.11413904536715,0.34352221676199,NC,NS
SULT4A1,-0.309367290676184,0.24779852090463,0.506491518918707,NC,NS
SUMF2,-0.784664921235362,0.0391528429439698,0.187245244496875,DN,NS
SUMO1,-0.340707717380922,0.314828934833909,0.581058322475476,NC,NS
SUMO2,-1.29930344402144,0.0169567630270566,0.11826255239383,DN,NS
SUMO3,-0.0959954660236964,0.491458938366464,0.716310664335987,NC,NS
SUPT16H,0.353924259434064,0.172824431893963,0.426107642655753,NC,NS
SUPT4H1,-0.152076741584127,0.771674714216538,0.891749430767491,NC,NS
SURF2,-0.392388225191957,0.0889258064819256,0.304203410485734,NC,NS
SUSD5,-0.475920249272224,0.259896210602975,0.51979242120595,NC,NS
SV2A,-0.697629594306547,0.0814205908662743,0.286364366137787,NC,NS
SV2B,-0.534059056387077,0.11010039354188,0.336486595993161,NC,NS
SVBP,-1.70958897839774,0.00124559886519379,0.0213064398787203,DN,Shortened in Neurites
SYN1,-0.944432587518452,0.0443602198711754,0.199214228961494,DN,NS
SYNC,0.114416315347154,0.892462919049638,0.961749165325062,NC,NS
SYNCRIP,-0.326965282741167,0.0483087175229136,0.209819898861996,DN,NS
SYP,0.659774891173193,0.00230886679063924,0.0344116036741849,UP,Lengthened in Neurites
SYT1,-0.418449943301788,0.0597254432941428,0.234386683173592,NC,NS
SYT11,0.00400062457032971,0.977891229751841,0.987420564241302,NC,NS
SYT14,-0.0047614450869532,0.979572561343577,0.988201155996117,NC,NS
SYT16,0.0421067186227175,0.873890865130236,0.951745006267965,NC,NS
SYT4,-0.227964053173639,0.206943737928516,0.469086668697094,NC,NS
SYT5,-1.49002386591086,0.00096686436180884,0.0184801368514511,DN,Shortened in Neurites
SYT6,0.0459674518205971,0.85501897660515,0.943589412763945,NC,NS
SYT7,-0.267777172236783,0.498915098228858,0.720960511772212,NC,NS
TAC1,-0.347963425765306,0.325186081695543,0.588200260822528,NC,NS
TADA2B,-0.159848645335535,0.428321074113144,0.66629883908076,NC,NS
TAF11,0.0780849732310605,0.446692759727492,0.680674681489512,NC,NS
TAF8,0.41444838229554,0.0722800924048876,0.267055212942465,NC,NS
TAF9B,-0.338879563916159,0.0685622909531253,0.257226801920691,NC,NS
TANC2,-0.326225516732303,0.133785864035131,0.373001948334288,NC,NS
TAX1BP1,-0.546596994208071,0.181489165028922,0.441485434760482,NC,NS
TBC1D12,-1.17540273654755,0.0480393397790684,0.209819898861996,DN,NS
TBC1D16,-0.168504283752653,0.33833897484463,0.599273534403504,NC,NS
TBC1D5,-0.248542909040644,0.54223386981115,0.755378297509003,NC,NS
TBC1D9B,-0.809751676508473,0.18547976674829,0.447454514904965,NC,NS
TBCD,-1.35923948629492,0.0227721569319063,0.138462693615439,DN,NS
TBCEL,-0.131053788554246,0.741161114766932,0.879169367461361,NC,NS
TBL1XR1,0.15171752450862,0.525410095483745,0.743008253328268,NC,NS
TBPL1,-0.651957595754507,0.0400362148735363,0.188568838884881,DN,NS
TCEA1,0.130093114362176,0.361256874390548,0.617813585090485,NC,NS
TCEAL8,-0.38345301791221,0.286631211312445,0.548245107130308,NC,NS
TCF4,-0.821587015467366,0.194231809284299,0.455931409927329,NC,NS
TCP1,0.146798522228744,0.354470168958077,0.614113923290426,NC,NS
TCTA,-1.48029683906065,0.0182379577585088,0.121363290772218,DN,NS
TDRKH,0.438049110646643,0.108365156558194,0.334734600729543,NC,NS
TENM2,-0.230754361467813,0.368729677730515,0.624669276429727,NC,NS
TENM3,0.269336384683652,0.459154910040105,0.689524557796596,NC,NS
TET2,0.0205519964355727,0.938821688934476,0.974189792618703,NC,NS
TET3,0.184463880777114,0.207410582486741,0.469086668697094,NC,NS
TFDP1,0.188847952802419,0.507576775372471,0.727114590658655,NC,NS
TGOLN2,-0.349000204045493,0.351391021203479,0.610583680620724,NC,NS
THEM4,0.281328110617402,0.445335965381908,0.679102152218966,NC,NS
THOC5,-0.888202321431807,0.000500597792072953,0.0124865528938923,DN,Shortened in Neurites
THY1,-0.565557242664416,0.0402737314611376,0.189277839437225,DN,NS
TIA1,0.210996701295678,0.493041930084076,0.716310664335987,NC,NS
TIAL1,-0.0649809361899774,0.756140428593308,0.886509468005947,NC,NS
TIMM17A,-0.337082042660233,0.543884869485694,0.756225863259342,NC,NS
TIPRL,-0.600080928419159,0.0119385614755014,0.0962159621136705,DN,NS
TLDC1,-0.224255904696318,0.664979861179139,0.836407006668791,NC,NS
TLE3,-0.71261365960423,0.204819231343074,0.467703720230928,NC,NS
TLNRD1,0.0266666954920936,0.930327638988233,0.971224801654252,NC,NS
TM2D2,-0.224456926793787,0.516112380186935,0.735415974641395,NC,NS
TM6SF1,-0.0347008605222949,0.828212956051311,0.922781050879495,NC,NS
TM9SF3,-0.507142848277364,0.0941519149690597,0.309946394814938,NC,NS
TMBIM6,0.00810445630174922,0.976798508521052,0.986915933560773,NC,NS
TMCC1,-0.411122438943549,0.00849952275102879,0.0770474424954962,DN,NS
TMCO1,-0.607495314473551,0.10569949461291,0.332372977279903,NC,NS
TMED10,-0.0416708478041834,0.883869531167427,0.956865721303642,NC,NS
TMED7,0.190380474441307,0.312595638327746,0.578408255953381,NC,NS
TMEFF2,-0.247938919610293,0.414653057780968,0.65908331171029,NC,NS
TMEM130,0.146389707557484,0.524275215514782,0.742239992817285,NC,NS
TMEM167A,-0.372147223594225,0.0388194141912091,0.186470298631503,DN,NS
TMEM169,0.135502160325871,0.149388438151393,0.392595702194965,NC,NS
TMEM170B,-0.301258632795455,0.0538043447296616,0.225150488714891,NC,NS
TMEM178A,0.181361403916193,0.322694597840926,0.584665649377064,NC,NS
TMEM178B,-0.0596123405570955,0.605888075637358,0.806058346107005,NC,NS
TMEM18,-1.06808545844332,0.0418007495900125,0.193425738692293,DN,NS
TMEM181,0.174087952338944,0.356523348242122,0.615492819704221,NC,NS
TMEM245,0.213035988832867,0.358453730113916,0.615657898470548,NC,NS
TMEM246,0.28967196259245,0.368738339511043,0.624669276429727,NC,NS
TMEM30A,0.281749593169211,0.315152779830082,0.581163092296828,NC,NS
TMEM35A,0.101658905463724,0.641250529673962,0.824470320026332,NC,NS
TMEM47,-0.0925470946648122,0.61803823599318,0.811701058073811,NC,NS
TMEM59,-0.394074229509779,0.184067720057883,0.44503484316217,NC,NS
TMEM64,0.223343683611003,0.568594662948029,0.776199489695678,NC,NS
TMEM9,-1.17903524399928,0.0433375091268314,0.197698993417159,DN,NS
TMEM97,-0.318856984575514,0.0161138308125634,0.11496293720701,DN,NS
TMEM98,-1.49254358666608,0.0170505958608891,0.118537049818833,DN,NS
TMOD2,-0.116788957025921,0.444436331936633,0.679102152218966,NC,NS
TMSB10,0.136079790969296,0.137548590212389,0.37791127815929,NC,NS
TMSB4X,-0.194357300647485,0.373011265183767,0.629203498480525,NC,NS
TMTC1,0.106790071688465,0.723786132146278,0.870623893615423,NC,NS
TMX4,-0.71340100061973,0.072887404984695,0.267910461565365,NC,NS
TNIK,0.0731124956968534,0.774772535574166,0.893791260554483,NC,NS
TNKS2,-0.887245214071701,0.111347603744492,0.338870469577643,NC,NS
TNPO1,0.991674089500716,0.0616026427657691,0.23809476138244,NC,NS
TNRC6A,-0.604532030790196,0.0967663512447842,0.313805633842996,NC,NS
TOMM20,0.244718987191371,0.169622766887985,0.42221903613095,NC,NS
TOMM22,-0.26243194520623,0.393470275288685,0.641938075080727,NC,NS
TOMM40,-1.3304321000232,0.057452769015145,0.22981107606058,NC,NS
TOMM5,-2.44970341598049,3.70313529949737e-05,0.00244182497324433,DN,Shortened in Neurites
TOMM6,-2.77238485115305,2.5470732512694e-06,0.000717665037634044,DN,Shortened in Neurites
TOR1AIP2,0.581588954864115,0.0419378092243404,0.193425738692293,UP,NS
TP53BP1,0.0962075905961712,0.574587855709532,0.780463903885108,NC,NS
TP53INP2,0.0486652019743239,0.684517981075694,0.846518498014248,NC,NS
TPD52,-0.336694367769817,0.147421046182629,0.390918079425135,NC,NS
TPI1,0.0746555420711534,0.679598210109415,0.846398405121997,NC,NS
TPM3,-0.113296706772791,0.38253532061393,0.634203909684713,NC,NS
TPM4,-0.228572378326917,0.0920620082252566,0.306779371972677,NC,NS
TPPP,0.0668507113539643,0.832344038344008,0.925015642204577,NC,NS
TPT1,-3.14538647407454,2.06876803433024e-05,0.00186254929122241,DN,Shortened in Neurites
TRA2B,-0.0183674153055841,0.959756594179303,0.980483731893974,NC,NS
TRAK2,-0.0356373450836691,0.626318122909011,0.815696580933567,NC,NS
TRAPPC1,-0.520862937561715,0.384596432498615,0.635445586269542,NC,NS
TRAPPC10,-0.0495364680315741,0.804430333291169,0.910150990314541,NC,NS
TRAPPC5,-2.65047961203506,0.00360723323873401,0.0457582456278334,DN,Shortened in Neurites
TRIB2,-0.382431880440633,0.241914326385038,0.500712982038595,NC,NS
TRIM14,1.03093946731638,0.0165721295743435,0.116702116355247,UP,NS
TRIM2,-0.116589918415818,0.393586378338961,0.641938075080727,NC,NS
TRIM24,-0.0993545461154954,0.729545476964836,0.874506318896762,NC,NS
TRIM37,0.320074201590014,0.182568682728772,0.442518752475288,NC,NS
TRIM41,3.90529519091099,1.93858880199496e-06,0.00070306153885684,UP,Lengthened in Neurites
TRIM44,0.320523417954666,0.377920367138939,0.631124112735481,NC,NS
TRIM66,-0.0477379030587255,0.734492775414312,0.876171655061283,NC,NS
TRIM67,-0.0925204955195928,0.682803330432292,0.846518498014248,NC,NS
TRIM8,-0.201915317071208,0.374614261227658,0.630420491360085,NC,NS
TRIO,-0.84268411625214,0.132150362234772,0.371044113835954,NC,NS
TRIQK,-0.484847210254851,0.338468370304185,0.599273534403504,NC,NS
TRIR,-0.237830327163569,0.49902678568839,0.720960511772212,NC,NS
TRIT1,0.0739217769355005,0.79082345855178,0.903151637332175,NC,NS
TRMT10B,-0.437292209047727,0.253987775592224,0.512687754813246,NC,NS
TRNP1,-0.297329793068615,0.581051422593217,0.786298442514204,NC,NS
TSEN15,-0.248511219231179,0.527839157316241,0.744862520311376,NC,NS
TSFM,-0.33052060243923,0.233728520059727,0.490834731652573,NC,NS
TSPAN13,-0.27994567435197,0.391043625997946,0.641229035547499,NC,NS
TSPAN3,-0.312439792453797,0.0420042799637179,0.193425738692293,DN,NS
TSPAN31,-0.800924813391838,0.156565511759901,0.401799841557678,NC,NS
TSPAN5,-0.609207177990024,0.356916218197975,0.615492819704221,NC,NS
TSPAN7,-0.173545888256605,0.498577239223809,0.720960511772212,NC,NS
TSPYL1,-0.379206137609064,0.417666803273593,0.661457761225137,NC,NS
TSTD1,-4.13614113160252,1.35417930130119e-05,0.00173334950566552,DN,Shortened in Neurites
TSTD3,-1.4257534491849,0.0231804915247022,0.139082792293369,DN,NS
TTBK2,0.123336901884909,0.588656954633503,0.790689835359569,NC,NS
TTC19,-0.144113871697946,0.608037929937255,0.806762521672846,NC,NS
TTC3,-0.189201114328507,0.164293502438127,0.413216147164264,NC,NS
TTL,-0.551495831416378,0.00117287735128368,0.0206918079006727,DN,Shortened in Neurites
TTLL7,0.610732383002508,0.116442553955319,0.348048073360952,NC,NS
TTYH3,-0.424679088545889,0.0930961809129931,0.308336818366321,NC,NS
TUBA1B,0.223955407770453,0.226220696879559,0.483700216980468,NC,NS
TUBB,-0.267620306736766,0.5192604556446,0.737571100667839,NC,NS
TUBB2B,-0.363392639817278,0.0353536345915656,0.176849445681027,DN,NS
TUBB3,-0.32696388931269,0.412094582579352,0.656936125782175,NC,NS
TUBB4A,0.0732594093794011,0.477632321560602,0.703198871255663,NC,NS
TUBGCP4,-0.147664537264533,0.50276820726599,0.724518952987281,NC,NS
TUSC3,-0.406301342429259,0.090025902220818,0.305610551064743,NC,NS
TWF1,-0.766798318309254,0.0800963531958078,0.284787033585094,NC,NS
TXN,0.0904946537697766,0.8068388144838,0.910150990314541,NC,NS
TXN2,0.112419664748651,0.73484065739285,0.876171655061283,NC,NS
TXNDC15,-0.734088660391809,0.0819718950871292,0.287463658256189,NC,NS
TXNDC16,-0.113878802988912,0.858867891526796,0.944841522731197,NC,NS
UBA6,-0.30137058289309,0.104464038920327,0.330397890538709,NC,NS
UBASH3B,-0.337923668772719,0.153799498753163,0.398272661197325,NC,NS
UBB,-1.81170854368561,2.23484257820208e-05,0.00187039132698759,DN,Shortened in Neurites
UBE2B,-0.14217296112747,0.657294508040254,0.831635727294497,NC,NS
UBE2D2,-0.75093352487688,0.00298342923687921,0.0405746376215572,DN,Shortened in Neurites
UBE2D3,-0.147847918874239,0.376307107699411,0.630604911860363,NC,NS
UBE2E1,-0.53860112076322,0.0534330068874024,0.224027404599205,NC,NS
UBE2E2,-0.405260749106375,0.0733811180269078,0.269270342034656,NC,NS
UBE2F,-1.06039195798989,0.0187609727916999,0.124084731898903,DN,NS
UBE2G1,-0.802039027589805,0.0520782004592222,0.219616597285402,NC,NS
UBE2I,-0.302820482456825,0.294746115948575,0.557889973747373,NC,NS
UBE2L3,-0.0796241244122192,0.767367625313681,0.890233934944606,NC,NS
UBE2N,-0.63995548307641,0.000189540954067197,0.0067613297713151,DN,Shortened in Neurites
UBE2Q1,-0.560937342936261,0.213623362402424,0.474016420861509,NC,NS
UBE2Q2,-0.847346101657116,0.0601046733505809,0.234386683173592,NC,NS
UBE2R2,-0.0876282763555869,0.765826317510479,0.890233934944606,NC,NS
UBE2V2,-0.0474324958104591,0.740869125777762,0.879169367461361,NC,NS
UBE2Z,0.229883510353725,0.146944592171614,0.390918079425135,NC,NS
UBE3A,-0.408574676517843,0.0768965404778945,0.276116950626895,NC,NS
UBE3C,0.0616215081688935,0.797537815349203,0.90623618078322,NC,NS
UBE4B,-0.426185948038998,0.441218838882707,0.67707488956895,NC,NS
UBFD1,0.049676194094231,0.630016364293389,0.817646389591884,NC,NS
UBL3,-0.725543338447987,0.0440173876786011,0.198717501221236,DN,NS
UBN2,-0.624087467138334,0.0899226124001478,0.305610551064743,NC,NS
UBQLN1,-3.19867295948612,6.93198361503702e-05,0.00386067021202624,DN,Shortened in Neurites
UBXN2A,-3.04900433522522,1.00625562215147e-05,0.00145974148920106,DN,Shortened in Neurites
UBXN2B,-0.259766364705826,0.38267910543016,0.634203909684713,NC,NS
UBXN7,-0.298038521110123,0.42899111836036,0.66629883908076,NC,NS
UGCG,-0.129873061289122,0.682926849343221,0.846518498014248,NC,NS
UGGT1,-0.277422434290046,0.0576106440948745,0.230019745964123,NC,NS
UHRF1BP1,-0.106300421774435,0.208716403608336,0.470152064442795,NC,NS
UHRF1BP1L,-0.096048701998499,0.591259445979064,0.792717532008899,NC,NS
UNC13A,0.120571675540122,0.427536582672142,0.66629883908076,NC,NS
UNC13C,-2.15256829230103,4.36759517884888e-05,0.00271539631690719,DN,Shortened in Neurites
UNC5C,0.439832373149239,0.350954972505107,0.610454052894575,NC,NS
UNC80,-0.0678632276692748,0.671318025602425,0.839809826160396,NC,NS
UQCC2,-2.28865515537117,0.0250516516817916,0.145366384158876,DN,NS
UQCR10,-0.722240440214308,0.104933714281697,0.330921394604307,NC,NS
UQCRB,-2.80120779347095,9.76076770328328e-07,0.000424788610446888,DN,Shortened in Neurites
UQCRC2,-1.26552450597453,0.000270098352927536,0.00816297244403219,DN,Shortened in Neurites
UQCRH,-0.555234120589226,0.0362199095245033,0.179123916193907,DN,NS
URB1,-0.588997912848285,0.150725722220068,0.394680110169517,NC,NS
USB1,-0.695954561604978,0.122411177477128,0.358501644939744,NC,NS
USF2,-0.219980344172508,0.730199172719106,0.874506318896762,NC,NS
USP10,0.311817082404434,0.463598418823899,0.69385844573037,NC,NS
USP12,-1.52406454105749,0.06055939906041,0.235316522063308,NC,NS
USP14,-0.0994373168057303,0.581594145873595,0.78654372990736,NC,NS
USP24,0.244929546453033,0.614753024779914,0.809462588805149,NC,NS
