Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj,SYMBOL,Significance,text_label,plot_color,plot_layer,down_rank,up_rank
ENSG00000251510,16.1625914857898,3.21580739661367,0.411187366056708,4.1119303566105e-16,3.92461647173176e-15,ENSG00000251510,Up,,#d63cc0,middle,,454
ENSG00000251513,31.7081499740918,2.76424810091585,0.328463895395075,3.13150640261922e-18,3.21916676904865e-17,ENSG00000251513,Up,,#d63cc0,middle,,757
ENSG00000251515,6.79838674794464,-0.561099785982726,0.566398940766276,0.190331040118251,0.284106887307179,ENSG00000251515,NS,,#c4c4c4,bottom,,
ENSG00000251538,8.1155597421525,-1.1222464975055,0.617258101770941,0.021958065643478,0.0558904607135331,LINC02201,NS,,#c4c4c4,bottom,,
ENSG00000251544,16.5427638114699,0.989579086974247,0.356906541119972,0.00201684086330547,0.00749978949688694,ENSG00000251544,NS,,#c4c4c4,bottom,,
ENSG00000251562,1600.94980364807,0.154665716650841,0.155598827086709,0.310672131444886,0.409643792707622,MALAT1,NS,,#c4c4c4,bottom,,
ENSG00000251568,4.34888503611894,-0.231099990180589,0.549053320268953,0.565440227495447,0.64698067024519,ENSG00000251568,NS,,#c4c4c4,bottom,,
ENSG00000251574,13.0362845928076,-1.09580966324839,0.499815282253856,0.0100113894202726,0.0297431980851657,LOC105379109,NS,,#c4c4c4,bottom,,
ENSG00000251580,21.0758541124028,1.10236544548905,0.319432298949957,0.000176199549167315,0.000805693252224597,LINC02482,Up,,#d63cc0,middle,,3076
ENSG00000251586,6.84293101246707,0.174064263944461,0.456348273818729,0.639441487713991,0.712080950440524,ENSG00000251586,NS,,#c4c4c4,bottom,,
ENSG00000251596,22.3781045090724,-0.125137186794061,0.340073931974944,0.682333442464908,0.748765664881674,ENSG00000251596,NS,,#c4c4c4,bottom,,
ENSG00000251600,157.41579333496,1.42392465503768,0.149088665853321,3.06486697654171e-22,3.55106496158388e-21,LOC101927636,Up,,#d63cc0,middle,,2370
ENSG00000251602,26.6377682220986,0.293942113474757,0.276816136212304,0.256406642268334,0.354833853594454,MTA1-DT,NS,,#c4c4c4,bottom,,
ENSG00000251609,5.31321088092612,-0.680043934906653,0.603472585645711,0.136203314617839,0.222279968765708,ENSG00000251609,NS,,#c4c4c4,bottom,,
ENSG00000251613,5.58590469201188,-0.518868920804954,0.561028217986641,0.226086046466122,0.323021105778697,ENSG00000251613,NS,,#c4c4c4,bottom,,
ENSG00000251615,26.9736437992777,-0.4291957655206,0.287916676389389,0.112268655833052,0.192268622728885,ENSG00000251615,NS,,#c4c4c4,bottom,,
ENSG00000251620,13.2339180046611,-1.04116352294382,0.533568019132368,0.0164100359490962,0.0444063922606014,STPG2-AS1,NS,,#c4c4c4,bottom,,
