Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj,SYMBOL,Significance,text_label,plot_color,plot_layer,down_rank,up_rank
ENSG00000008277,814.401034467564,-0.0748251940783958,0.0432119849331462,0.066821585890873,0.194351855584471,ADAM22,NS,,#c4c4c4,bottom,,
ENSG00000008282,19.5518430101528,-0.0332419876728604,0.120318940221701,0.577760421795657,0.759351085614067,SYPL1,NS,,#c4c4c4,bottom,,
ENSG00000008283,153.756570486315,-0.170201227492534,0.107826755062208,0.0336697749574521,0.120919331813575,CYB561,NS,,#c4c4c4,bottom,,
ENSG00000008294,3263.45237803946,-0.0358064878970129,0.0375249844488769,0.31965479398795,0.539848484723948,SPAG9,NS,,#c4c4c4,bottom,,
ENSG00000008300,2434.2964799377,0.194862942197949,0.0721958381985005,0.00205318828155743,0.0150756560619074,CELSR3,NS,,#c4c4c4,bottom,,
ENSG00000008311,146.1825861052,-0.0238802959081592,0.0756520003959779,0.702982231348048,0.840017828391454,AASS,NS,,#c4c4c4,bottom,,
ENSG00000008324,47.0938995661877,0.180430980184964,0.150756494424044,0.0471835146942611,0.153235163214374,SS18L2,NS,,#c4c4c4,bottom,,
ENSG00000008382,138.316210792703,0.0317173808196365,0.0830051104472783,0.630659285705697,0.794361707703557,MPND,NS,,#c4c4c4,bottom,,
ENSG00000008405,151.655343395685,-0.0271315980027306,0.0778752326315375,0.67762105473524,0.824444893525328,CRY1,NS,,#c4c4c4,bottom,,
ENSG00000008441,9.09239875200696,-0.104724535320858,0.17967307670036,0.0671690591685987,1,NFIX,NS,,#c4c4c4,bottom,,
ENSG00000008513,293.733480514534,-0.040820058801619,0.0643256723212636,0.471791619730909,0.678013196108573,ST3GAL1,NS,,#c4c4c4,bottom,,
ENSG00000008516,11.0390983954607,-0.0853679928291357,0.156112522967274,0.136188096920912,0.312551743087734,MMP25,NS,,#c4c4c4,bottom,,
ENSG00000008710,1696.24525746911,0.333678384405561,0.0858307587808067,1.27660113648829e-05,0.000272492460613727,PKD1,NS,,#c4c4c4,bottom,,
ENSG00000008735,2532.60691624551,-0.004504147174981,0.0616160976129217,0.935583581112835,0.968454429734476,MAPK8IP2,NS,,#c4c4c4,bottom,,
ENSG00000008838,1292.48566119653,0.0574038503472011,0.0621273570683983,0.297292585135457,0.516210934039389,MED24,NS,,#c4c4c4,bottom,,
