"","PG.ProteinGroups","PG.Genes","[1] HN1.raw.PG.MS2Channel1","[2] HN2.raw.PG.MS2Channel1","[3] HN3.raw.PG.MS2Channel1","[4] HN4.raw.PG.MS2Channel1","[1] HN1.raw.PG.MS2Channel3","[2] HN2.raw.PG.MS2Channel3","[3] HN3.raw.PG.MS2Channel3","[4] HN4.raw.PG.MS2Channel3","logFC","AveExpr","t","P.Value","adj.P.Val","B","Group"
"6067","Q6ICH7","ASPHD2",1565.332031,976.258728,1701.680298,1183.21814,1417.895752,1032.529419,1548.64978,598.899231,0.294715656659967,10.2249126987719,0.790090224883647,0.455408483541013,0.480329468630121,-6.43919947122773,"Others"
"6068","Q06187","BTK",NA,NA,NA,41.65645981,NA,NA,NA,NA,1.35367308296559,0.676836541482794,0.774946052495963,0.463746056033525,0.489042684996461,-6.45148116560014,"Others"
"6069","Q9H6R6","ZDHHC6",NA,NA,1511.922974,1245.105713,NA,NA,NA,856.9471436,2.77539715341292,3.82388481637998,0.772682991576194,0.465000886789305,0.490285166347794,-6.45329935329374,"Others"
"6070","Q15007","WTAP",NA,NA,NA,NA,NA,38.53417969,NA,NA,-1.32625714620251,0.663128573101257,-0.763920950424052,0.469881095969183,0.495349115833081,-6.46029672356904,"Others"
"6071","O94898","LRIG2",905.0630493,NA,NA,220.2271729,NA,NA,NA,304.7096863,2.3392084926389,3.23360885981705,0.762109198505594,0.47089450810429,0.496335687260641,-6.46173519220948,"Others"
"6072","O95817","BAG3",2964.095947,714.3757324,NA,NA,157.1016083,12.36287689,NA,NA,2.4928883689151,4.00766092621056,0.761576938766451,0.471192511018563,0.496567997036856,-6.46215723991045,"Others"
"6073","O95785","WIZ",3252.579102,NA,NA,1294.072632,8743.611328,1717.947754,NA,1182.069336,-3.01079455748822,7.0070545812589,-0.753188089617951,0.475906110065431,0.501452856629128,-6.46877609700159,"Others"
"6074","Q9UPU3","SORCS3",444.413208,NA,246.346344,752.1104736,NA,NA,455.1081543,297.6768494,2.31260830819897,5.42022259419997,0.752553714720619,0.476263844013297,0.501747174488161,-6.46927409675446,"Others"
"6075","O14981","BTAF1",NA,NA,300.7785645,258.6082153,NA,NA,217.3343811,NA,2.12178580816758,3.00349178385415,0.74747390600858,0.479134938429203,0.504688801812094,-6.47324902118468,"Others"
"6076","Q6DD88","ATL3",693.6796265,NA,836.598999,747.2405396,NA,317.3322144,1326.219238,NA,2.50227446701667,5.92328231830729,0.743826095713173,0.481203804360285,0.506784585928483,-6.47608929303286,"Others"
"6077","P54098","POLG",1700.139648,NA,NA,2050.407227,NA,NA,NA,1443.305298,2.80963101041412,4.02885550939351,0.740779649834648,0.482936167780221,0.508525347642856,-6.4784522600207,"Others"
"6078","Q8IWC1","MAP7D3",NA,597.4223022,741.6087646,1062.686523,NA,342.1117859,1337.716553,NA,2.50179157527976,5.9531882097371,0.739443051848555,0.48369753460897,0.509243258302533,-6.47948637900919,"Others"
"6079","Q9HCS5","EPB41L4A",1635.771729,NA,505.3971252,1125.893311,NA,NA,986.1228027,783.2672119,2.55915269994484,6.17014815994786,0.731055090545872,0.488493776361791,0.514208204464402,-6.48593967178408,"Others"
"6080","Q8IXK0","PHC2",741.6697388,875.0203857,NA,NA,NA,680.2412109,NA,NA,2.47484392889032,3.59042743984536,0.730796032529328,0.488642405192982,0.514280057702284,-6.48613797598658,"Others"
"6081","P14859","POU2F1",528.4386597,NA,NA,1586.098389,787.0724487,NA,NA,NA,2.51457778304856,3.66283500520045,0.725170574130958,0.491877252465298,0.517599496550805,-6.49042930289116,"Others"
"6082","Q15773","MLF2",NA,945.8035278,NA,36.89400864,NA,139.9142456,NA,NA,1.99803636843533,2.78368659840857,0.719371578192084,0.495226605351841,0.520963540194017,-6.49482320096857,"Others"
"6083","Q9Y6A2","CYP46A1",NA,NA,1181.91626,1321.215576,NA,NA,97.60652924,27.3548069,2.28193530816064,4.00325082885797,0.719353715179761,0.495236945616535,0.520963540194017,-6.49483668890494,"Others"
"6084","Q14249","ENDOG",1054.56189,451.3228455,NA,828.7056274,188.9335022,61.10811996,NA,141.7129517,1.96960680581124,6.15556166437297,0.715285361838848,0.49759565246388,0.523358740979021,-6.49790109276014,"Others"
"6085","Q5VSG8","MANEAL",NA,NA,227.3935242,457.4989014,NA,NA,301.0977783,NA,2.10932015953924,3.1143780207576,0.71389223031933,0.49840503101861,0.524123877319323,-6.49894699808746,"Others"
"6086","Q15047","SETDB1",NA,1770.172852,51.90359116,NA,NA,NA,NA,231.9367523,2.16299714461532,3.04744719052073,0.713205630668723,0.498804245871955,0.524457503998462,-6.49946182173343,"Others"
"6087","Q9H9Z2","LIN28A",NA,1310.466064,349.5909729,912.9180908,NA,384.9306335,NA,1313.787476,2.42342980099711,5.94991781473615,0.71237741292191,0.499286080034972,0.524877875167371,-6.50008226425837,"Others"
"6088","Q2NKX8","ERCC6L",NA,NA,26.59934616,NA,NA,NA,NA,NA,1.19664054606239,0.598320273031193,0.707339089258293,0.502223761995267,0.527879410809414,-6.50384320655749,"Others"
"6089","Q7L4E1","MIGA2",NA,NA,279.0476074,203.1601868,NA,NA,232.5439148,NA,1.98388399793097,2.95882951013189,0.706321997304339,0.502818153202238,0.528417369410597,-6.50459963280515,"Others"
"6090","Q9Y2V7","COG6",1296.018311,NA,NA,92.27945709,305.4166565,NA,NA,NA,2.15627992650285,3.14297769140508,0.705188866362327,0.503480894566844,0.529026969512847,-6.50544124992985,"Others"
"6091","Q9H8T0","AKTIP",599.3317261,729.2741699,392.5603638,562.387207,361.28302,1023.726563,282.5987549,374.8045654,0.324197945493095,8.96298467992456,0.701857014917125,0.505432889239065,0.530990815669148,-6.50790915695379,"Others"
"6092","O60704","TPST2",NA,NA,834.6759644,618.5987549,NA,NA,749.9838257,NA,2.35733806014285,3.56682853652932,0.698434673422673,0.507442978817435,0.5330150396344,-6.51043354041116,"Others"
"6093","O43808","SLC25A17",NA,285.3268738,683.5159912,218.4499817,NA,526.3174438,237.0614166,NA,2.10512253229487,5.28699074589575,0.696785262497261,0.508413585494639,0.533946911797176,-6.51164635258541,"Others"
"6094","Q92626","PXDN",NA,1633.856445,NA,268.6170349,NA,NA,NA,676.0279541,2.33666112321752,3.51909845982483,0.694480075954903,0.509772086048147,0.535285785792926,-6.51333718304992,"Others"
"6095","O15460","P4HA2",NA,233.4537964,NA,248.8909912,NA,270.2340088,NA,NA,1.93873015974794,2.99021364801568,0.681908312025685,0.517221805499984,0.543019250762001,-6.52247253336438,"Others"
"6096","Q92797","SYMPK",362.8333435,1741.733398,15199.20898,3173.767578,NA,866.6900635,16389.76563,6306.861816,2.10348548993207,10.1478844858877,0.677432215928014,0.519890853628688,0.545731885231295,-6.52568993264201,"Others"
"6097","O75616","ERAL1",378.619812,20384.39844,2451.57373,NA,NA,1900.10083,3909.07373,NA,2.82953534292903,7.12116752956711,0.676490261394848,0.520453639131448,0.546233038675108,-6.52636464427146,"Others"
"6098","Q9BZ95","NSD3",NA,NA,1567.621582,166.8284912,NA,NA,589.4463501,NA,2.20011582903662,3.40147345635067,0.67033669259523,0.524139644716223,0.550011411370795,-6.53075213007366,"Others"
"6099","O75792","RNASEH2A",39721.45703,NA,503.5361633,NA,NA,NA,4968.603027,NA,2.99439155365763,4.56692450139133,0.66897243045575,0.524959060058591,0.550780951847011,-6.53172008319869,"Others"
"6100","Q92665","MRPS31",2924.344727,3060.557617,3625.70166,3679.380371,6519.162109,1949.717896,2617.857666,1598.725098,0.291427693807426,11.5454167945784,0.667874454443653,0.525619119994513,0.551383073581129,-6.53249784675088,"Others"
"6101","Q9Y587","AP4S1",1214.031494,1571.783813,1624.483398,1634.932495,1348.516602,4286.064453,2530.399658,872.0565186,-0.332804740115648,10.7185106865777,-0.667640093616852,0.525760075879777,0.551440538527241,-6.53266371350941,"Others"
"6102","Q96BP3","PPWD1",655.7610474,NA,NA,NA,1769.219849,NA,NA,175.9687347,-2.22445969139764,3.45203603393889,-0.667448443016725,0.525875361392839,0.551471064823464,-6.53279931447503,"Others"
"6103","P09525","ANXA4",825.3065186,NA,1091.405273,828.0733643,636.1615601,NA,271.3318176,15.66460609,2.00393229916927,6.36782926717368,0.666959299336906,0.526169672741306,0.551689289836412,-6.53314524938893,"Others"
"6104","Q9Y478","PRKAB1",1857.447266,1942.404053,1660.426758,2419.862793,610.5484009,3968.034912,4459.574707,204.2706146,0.67711804520035,10.5923821729957,0.665783351851782,0.526877647153465,0.552341098318319,-6.53397599731682,"Others"
"6105","Q03113","GNA12",722.4400024,1810.993164,1524.530396,1258.224121,NA,3120.697754,3396.403809,1761.59668,1.76842178133467,9.41466559367935,0.664725539710927,0.527515007879218,0.55291867902033,-6.53472218718485,"Others"
"6106","A2RTX5","TARS3",NA,446.9808655,NA,684.388916,NA,713.6687622,NA,NA,2.18673535817369,3.46365040908086,0.664477753443854,0.527664375560401,0.552984660859974,-6.53489682690791,"Others"
"6107","P57678","GEMIN4",NA,360.0171509,NA,160.2256165,NA,NA,NA,294.3414917,1.90565512553567,3.00438762293671,0.664201423611038,0.527830980732877,0.553068682775451,-6.53509151657389,"Others"
"6108","Q9Y2K2","SIK3",NA,2136.586182,1141.827026,NA,NA,96.21079254,59.5020752,NA,2.17455022620943,4.21776444075662,0.657863835529741,0.531661061287671,0.556990689453145,-6.53953712032293,"Others"
"6109","Q70HW3","SLC25A26",2198.223633,2132.233887,2218.863525,974.2598877,3400.262695,4137.71582,4545.504883,NA,1.82753470760257,9.88810844969768,0.65506161318822,0.533360062658605,0.558679168595909,-6.54149080075573,"Others"
"6110","Q08629","SPOCK1",2790.34375,NA,3927.472168,3055.330811,439.2654114,NA,360.2028503,463.7181396,2.20624359710616,7.63789862663584,0.653603709631708,0.534245326722125,0.5595148683625,-6.54250432418639,"Others"
"6111","O95071","UBR5",NA,NA,416.2343445,19415.85547,NA,NA,97.75215149,101.5798874,2.41084792669557,4.53201005276037,0.651412638695984,0.53557749215206,0.560818257614307,-6.54402378707622,"Others"
"6112","Q9Y6R4","MAP3K4",1691.630493,1059.834473,457.2212524,NA,NA,854.131897,1552.464233,NA,2.31866482423537,6.24465152725095,0.648308022535727,0.537468601000898,0.562706409981143,-6.54616904779288,"Others"
"6113","Q14CX7","NAA25",3017.072754,3317.963135,2807.518066,3482.934814,199.9973145,3178.153564,4925.923828,4863.239746,0.669523640524709,11.2847441901218,0.646004372753039,0.538874474321564,0.564086007064238,-6.54775498451904,"Others"
"6114","Q15262","PTPRK",NA,1013.421631,1176.150024,2413.056152,NA,591.1844482,47.66348648,381.1879883,2.00798962532226,6.85219711267374,0.6428586340306,0.540797905264809,0.56600683607941,-6.5499125725533,"Others"
"6115","Q86U42","PABPN1",NA,1647.546997,1854.071045,90.46658325,NA,1755.788696,328.8757629,NA,2.22872673678435,5.90048935164418,0.634780679828725,0.545756319084116,0.571102973968807,-6.55541020590701,"Others"
"6116","Q6PIJ6","FBXO38",2015.951416,NA,NA,3641.876953,5291.268555,NA,NA,NA,2.60978815257301,4.39731171563094,0.622969025831854,0.553056107526793,0.578647160245904,-6.56333740696627,"Others"
"6117","L0R8F8","MIEF1",7171.599609,NA,6710.749023,NA,229.0502472,NA,215.8316498,NA,2.47862917395714,5.14087377224575,0.619509128382522,0.555205460103414,0.580801003629515,-6.5656342815373,"Others"
"6118","Q8IWX8","CHERP",NA,4183.399902,NA,1249.737305,NA,NA,4511.427734,NA,2.54492000056507,4.30738202834637,0.618367485341696,0.555915767151468,0.581449001961792,-6.56638965763228,"Others"
"6119","P34969","HTR7",554.0314941,NA,320.2869873,359.3563232,2878.397705,NA,2097.597412,2961.622314,-2.03049878888299,7.49960562362144,-0.612794251969279,0.559391114910592,0.584988355011093,-6.57005930795522,"Others"
"6120","Q9Y5G2","PCDHGB2",2080.061279,1391.843872,1759.884644,1944.52478,2081.140137,3328.33374,1084.341919,2429.634033,-0.220242553911476,10.9038587504309,-0.605460835730309,0.563983717186482,0.58969473958763,-6.57484250604211,"Others"
"6121","P46379","BAG6",16007.29004,16276.66016,19499.72656,18821.10547,14028.13672,17652.2793,17209.14258,18632.52344,0.0670366122479109,14.0686111837713,0.604198434720223,0.564776547845844,0.590427238958594,-6.57566068184169,"Others"
"6122","Q8NFC6","BOD1L1",21629.14453,NA,19197.70898,860.8577881,9672.938477,NA,13167.38867,NA,2.86402613480389,8.16318277994243,0.60037121009607,0.567184187964449,0.592847373208839,-6.57813175470781,"Others"
"6123","Q9UI14","RABAC1",NA,NA,NA,1453.369141,475.1810608,NA,NA,980.8405762,-2.08213340805423,3.66761114861065,-0.592608366331386,0.572086126652668,0.597782298502818,-6.58310040521596,"Others"
"6124","Q9UPN4","CEP131",8848.28418,12218.80762,NA,10160.74902,245.3425293,561.0187988,529.9561157,83.52700806,1.8665885828938,9.06649073697578,0.592598573054593,0.572092326305869,0.597782298502818,-6.58310663659684,"Others"
"6125","P46934","NEDD4",2886.541016,NA,NA,2992.726807,40.68503952,NA,NA,485.718689,2.18373760571705,4.66896934283328,0.591742902842017,0.572634161155852,0.598250775058987,-6.58365073334051,"Others"
"6126","Q9NPB6","PARD6A",NA,427.8144226,53.90781403,720.4040527,NA,3344.063721,2935.94751,333.793335,-1.89930845823836,6.95410745623276,-0.587245552325607,0.575486917492398,0.60113300441297,-6.58649878745466,"Others"
"6127","P52701","MSH6",581.3971558,NA,798.0842285,558.3383789,1111.771118,NA,922.0795898,NA,1.99634709587987,5.99073664795688,0.580878271994787,0.579539852652714,0.605267752101309,-6.59049737514904,"Others"
"6128","Q9Y6T7","DGKB",NA,447.9332886,NA,NA,382.3602905,NA,132.168869,NA,-1.70732822033376,3.05625342678283,-0.57863554805231,0.580971308352191,0.60666374055902,-6.59189637141043,"Others"
"6129","P09601","HMOX1",NA,1648.78418,70005.60938,NA,NA,248.0576324,442.0625305,NA,2.50789069482038,5.44187092916721,0.576625331036086,0.582256085941219,0.607906133780039,-6.5931461570617,"Others"
"6130","P81605","DCD",NA,NA,NA,98936.22656,NA,NA,NA,125.9286423,2.40158799700357,2.94776246087914,0.574460538539456,0.583641474521419,0.609253147710042,-6.594487627251,"Others"
"6131","Q9BXS9","SLC26A6",2351.864014,2547.032715,2341.061279,2770.125244,3216.683594,NA,6432.186035,16143.89355,1.715818716583,10.4283880469322,0.57359570512791,0.584195462727538,0.609731979447646,-6.59502226212012,"Others"
"6132","Q9Y223","GNE",NA,NA,8015.119629,3745.176758,NA,250.2068939,NA,237.4908447,2.24234231501201,5.08880173770608,0.567966952613224,0.587808405454573,0.613402802756656,-6.59848401780013,"Others"
"6133","O14647","CHD2",NA,NA,2003.694092,1299.722778,NA,32939.37109,14.97192192,3985.272217,-2.41289888414923,6.53501548905114,-0.561309060190203,0.592098238826068,0.617778677685963,-6.60253854786141,"Others"
"6134","P21741","MDK",NA,NA,396.8224487,4011.880615,NA,NA,3606.91626,NA,2.19736331500129,4.05291919214731,0.558038495661027,0.594211981194489,0.619883023746908,-6.6045142779429,"Others"
"6135","Q96LT4","SAMD8",NA,NA,NA,NA,NA,NA,NA,11.41202736,-0.908416719255588,0.454208359627794,-0.556161107781657,0.595427233311155,0.621049529903517,-6.60564363194812,"Others"
"6136","Q7Z7K0","CMC1",2877.588379,976.552002,2424.228271,NA,71.78630066,1856.425171,317.6197815,NA,1.82692620502301,7.25355696284829,0.548483920826349,0.600411184656927,0.626145888301773,-6.6102256458381,"Others"
"6137","Q9BXT2","CACNG6",NA,NA,NA,19574.11328,NA,NA,NA,83.73764801,1.96295046384485,2.58270802704735,0.53940793048575,0.606332941742974,0.632218428257013,-6.6155671629843,"Others"
"6138","Q6AW86","ZNF324B",NA,NA,1670.663574,9287.387695,NA,NA,102.6874466,480.5011902,2.07019707741044,4.93697178418825,0.535186763733948,0.609097987838297,0.634998048904734,-6.61802355067058,"Others"
"6139","O94817","ATG12",NA,NA,NA,1902.645874,NA,NA,NA,28.2125206,1.50650861736542,1.97038304399553,0.534838124161801,0.609326669231551,0.635132978728245,-6.61822563773227,"Others"
"6140","Q9BST9","RTKN",1406.055298,NA,1244.472046,1509.56543,711.4232788,NA,127.3181686,293.7453918,1.65457881450208,6.99816389258024,0.531004652493297,0.611844222911087,0.63765328703714,-6.62043969100988,"Others"
"6141","Q8N612","FAM160A2",NA,NA,22.30294228,NA,NA,NA,1096.383789,NA,-1.38935305864776,1.83028658409151,-0.527775474213526,0.613969294063369,0.639763802753867,-6.62229333903245,"Others"
"6142","Q96I24","FUBP3",NA,575.1798096,3219.088379,NA,NA,109.1203308,121.1614227,NA,1.77691946723064,4.31735523299174,0.527196329558835,0.614350841824319,0.640057153505994,-6.62262468310447,"Others"
"6143","M0R2J8","DCDC1",4946.927246,3050.968018,2706.694336,NA,2049.912842,316.8411865,371.862854,NA,1.84856696574286,7.88846198501086,0.524913559395527,0.615856005948182,0.641520850083414,-6.62392744695896,"Others"
"6144","Q8NCC5","SLC37A3",5520.765137,5965.348633,NA,5123.846191,825.6756592,834.2176514,NA,1187.0448,1.92131996328335,8.36354986024178,0.521831875778515,0.617891087373209,0.643535981136257,-6.62567786494258,"Others"
"6145","P22087","FBL",NA,967.6819458,NA,1104.911133,872.0432739,730.7529907,NA,226.0043182,-1.77019980626932,5.89282465014706,-0.516977029040379,0.621104434497662,0.646777424955336,-6.62841612121283,"Others"
"6146","O00522","KRIT1",2290.362061,2330.032715,3058.897949,2217.229736,694.3969727,6260.105469,4577.388184,4885.772461,-0.356495199197321,11.439048638851,-0.513472612237113,0.623429481242229,0.649092946708269,-6.63037797883095,"Others"
"6147","Q8NEY8","PPHLN1",NA,NA,NA,8231.637695,NA,NA,NA,79.27450562,1.6700672629063,2.41675112391775,0.494756106098298,0.635924772943113,0.661994895406374,-6.6406460893297,"Others"
"6148","O43291","SPINT2",NA,430.5782166,NA,NA,368.6794739,NA,57.80358124,NA,-1.4136212520996,2.89518018557794,-0.494382055389615,0.636175811847879,0.662148506833861,-6.64084768349126,"Others"
"6149","Q9Y4C4","MFHAS1",1457.556641,1336.290527,1502.469604,1370.376465,1068.080444,1264.519775,1235.905029,1785.639282,0.106922780544863,10.4142665712679,0.489125383041032,0.639709165391878,0.665717832060925,-6.64366572509866,"Others"
"6150","Q6ZSR9","",NA,NA,908.2116089,NA,NA,NA,26.07364655,NA,1.26741374559082,1.82341120083337,0.487796439027805,0.640604030678196,0.666540681676386,-6.64437370661691,"Others"
"6151","Q7Z6M1","RABEPK",2541.921143,2111.186523,2044.451782,2051.413086,8880.436523,3719.168945,1916.807617,879.2755737,-0.326670426458687,11.2528606538346,-0.486890746336796,0.641214260647888,0.667067152314394,-6.64485517508979,"Others"
"6152","Q587I9","SFT2D3",NA,63.95622635,175.0412445,369.5036621,NA,72.5344696,1140.210571,NA,1.41445287512375,4.79640095589017,0.485814026557554,0.641940110901397,0.667713714183687,-6.64542647500924,"Others"
"6153","Q6ZRP7","QSOX2",NA,NA,1088.199707,571.1195068,NA,NA,213.2804565,40.65506363,1.53136226692873,4.04662524371288,0.485083829448745,0.642432598435553,0.667900275774022,-6.64581324029453,"Others"
"6154","Q96KR1","ZFR",2357.098145,NA,NA,NA,44.46886063,NA,NA,NA,1.42415027544229,2.08877687472419,0.485184163305448,0.642364915991033,0.667900275774022,-6.64576012841784,"Others"
"6155","Q9BUB7","TMEM70",6286.55127,6913.691895,6778.777344,8055.179199,20071.34961,3758.056396,3532.525635,4161.982422,0.27431572394463,12.6320006469434,0.485338349518941,0.642260913336994,0.667900275774022,-6.64567848971773,"Others"
"6156","Q8IYS2","KIAA2013",NA,267.5662842,NA,194.1460266,NA,2746.693848,NA,2764.254395,-1.79491434436696,4.81684333916731,-0.483948249867364,0.643198882796869,0.668588312380956,-6.64641364570476,"Others"
"6157","Q9H1D9","POLR3F",NA,4011.173828,2900.558105,NA,NA,84.57839203,841.9643555,NA,1.83356950410538,4.95141037329485,0.474770404801325,0.649409087148692,0.674934017973767,-6.65121785624942,"Others"
"6158","P55265","ADAR",NA,396.4997559,206.6169891,2858.769287,281.9083862,NA,198.728241,95.1053009,1.36041103438918,6.27336295862166,0.473541307311192,0.650243047189052,0.675691013147571,-6.65185469711545,"Others"
"6159","P33897","ABCD1",NA,NA,290.6795044,1160.588989,NA,NA,8564.780273,11374.54102,-2.04197308082203,5.61351758352196,-0.471246211111061,0.651801741138685,0.677200737383739,-6.65303972911918,"Others"
"6160","Q9HCK8","CHD8",2296.075684,854.600708,1769.17981,NA,389.473175,NA,89.33673096,1474.81311,1.51561049633204,7.16620893672125,0.46594840654362,0.655406821713957,0.680835755218768,-6.65575453103202,"Others"
"6161","O14686","KMT2D",NA,NA,NA,227.819397,205.9152222,NA,NA,28.84383583,-1.18854787549207,2.55379032379744,-0.464007805621517,0.656729849091733,0.682099383921117,-6.65674175919406,"Others"
"6162","Q9UL33","TRAPPC2L",NA,6847.364746,7568.805664,6156.538574,NA,3267.184326,255.5166168,3490.557373,1.69222133570867,8.70781993708472,0.432833722795837,0.678161561616841,0.704244698602104,-6.67206805729572,"Others"
"6163","Q9NWZ5","UCKL1",686.0673828,261.4254456,1147.88916,749.609375,1526.230713,3880.294678,1179.973999,NA,1.11830698649657,8.73535000510558,0.432099722274633,0.678670151039349,0.704658493672042,-6.67241678057401,"Others"
"6164","P49736","MCM2",737.6456909,NA,882.8326416,3634.060547,NA,NA,2490.162842,7831.585938,1.73156379640468,6.92025104660399,0.424983544630928,0.683610231982072,0.70967259481721,-6.67576857923095,"Others"
"6165","Q9HBF4","ZFYVE1",6145.526855,5083.508301,4849.103027,6479.763184,2139.628174,6230.601563,6358.973145,7260.393555,0.168288618444706,12.3666546777652,0.422820074155279,0.685115437118028,0.711119818672873,-6.67677712917537,"Others"
"6166","Q14527","HLTF",1444.796265,319.4862366,445.833313,279.4839172,2994.084229,265.1885376,335.3704529,620.5790405,-0.380313099334588,9.12944013001199,-0.42063084846273,0.686640123825483,0.712586790846458,-6.67779270965053,"Others"
"6167","Q9P0S2","COX16",2438.431396,903.3311157,484.3710022,NA,3748.852783,2977.540039,NA,NA,1.6457431797882,6.67612355972396,0.419737430447001,0.687262795252332,0.713117338547052,-6.67820572669174,"Others"
"6168","P30154","PPP2R1B",NA,NA,NA,225.1988373,17.01986694,NA,NA,NA,0.912482812578278,1.49912051956756,0.418972213001453,0.687796323778352,0.713555232791452,-6.67855881457416,"Others"
"6169","Q6PD62","CTR9",26638.28516,NA,NA,21859.46484,1364.245728,NA,NA,1706.536499,1.99116464470556,6.28374372950074,0.413717015967465,0.691465516248051,0.717245556568533,-6.68096712333929,"Others"
"6170","Q86XA9","HEATR5A",NA,942.9307251,NA,NA,NA,43.50065613,NA,NA,1.10169561787705,1.91978648459315,0.41165187119177,0.692909849352107,0.718627248947186,-6.68190560405313,"Others"
"6171","Q8TDP1","RNASEH2C",2724.140625,2884.709473,NA,2781.426758,678.0975952,706.5681763,NA,892.6247559,1.41780687402644,7.87833488913437,0.409911609972341,0.694128027969188,0.719773983304948,-6.6826929734196,"Others"
"6172","Q9NQ55","PPAN",NA,NA,NA,38433.3125,NA,NA,NA,405.2131958,1.64100348645268,2.98702506722428,0.4033171055462,0.698752942848218,0.724452378691794,-6.68564776172072,"Others"
"6173","O15013","ARHGEF10",NA,365.3824463,NA,NA,NA,25.78391647,NA,NA,0.943477886370394,1.65756270033923,0.401107037862062,0.700306013630917,0.725944950789606,-6.68662779648895,"Others"
"6174","Q8IY37","DHX37",NA,1210.12439,NA,NA,NA,55.59695053,NA,NA,1.10486972852237,2.00809796850099,0.397425428639215,0.702896587813787,0.728512352675805,-6.68824895712431,"Others"
"6175","O94985","CLSTN1",421.7987366,2208.638916,2450.613525,1966.665527,59.55312347,4727.787598,1902.97168,1785.212402,0.552584745729037,10.232509456494,0.393216725896516,0.705863244864987,0.73146864840341,-6.69008472033621,"Others"
"6176","P16260","SLC25A16",NA,1995.444702,NA,1863.631104,NA,302.2900085,NA,234.0528259,1.42662413595764,4.74366091194296,0.392889353950842,0.706094235804052,0.731589542569645,-6.69022673110793,"Others"
"6177","Q06546","GABPA",NA,NA,388.028656,1736.009888,NA,NA,NA,9043.18457,1.5558370376814,4.06361219858549,0.387007240004702,0.710250247469524,0.735776482686981,-6.69275904866409,"Others"
"6178","P78346","RPP30",889.6216431,NA,NA,391.3294373,NA,NA,NA,5885.882813,1.47282561127957,3.86723485405148,0.386018901133718,0.710949602567491,0.736381758955871,-6.69318095147109,"Others"
"6179","Q15527","SURF2",934.4768066,84.52893066,NA,204.3125458,NA,818.0918579,NA,651.2005615,1.23563083327313,5.37457874567614,0.384101567547551,0.712307171559379,0.737668488559389,-6.69399647719846,"Others"
"6180","Q6ZNB6","NFXL1",31.96110535,231.1342163,140.8637085,640.3015137,116.61763,805.0881348,NA,682.0248413,0.856545081674451,6.91540967358639,0.381024851549013,0.714487979584136,0.739807213812117,-6.6952970056408,"Others"
"6181","Q8NCJ5","SPRYD3",NA,564.942688,975.6936035,1371.590698,NA,2839.579834,2840.765869,3804.598877,-1.33487233730245,8.04217620780059,-0.377376875687147,0.71707741251573,0.742368283884187,-6.6968260081724,"Others"
"6182","O94776","MTA2",728.6932373,NA,567.6309204,NA,7711.931641,NA,NA,NA,1.43735785099819,3.94694482778377,0.368615746824684,0.723312564465727,0.748702216113909,-6.70044042437509,"Others"
"6183","Q8NAF0","ZNF579",NA,748.4293213,464.4225159,NA,NA,198.1310272,72.82154083,NA,1.14212541137221,4.03194874673859,0.368431388636051,0.723444013654096,0.748717166969523,-6.70051560516517,"Others"
"6184","Q16647","PTGIS",7112.993652,NA,NA,302.3182373,NA,256.1925659,NA,211.8793182,1.32513382214711,4.59771619029556,0.366044409439183,0.725146855540646,0.750358138519501,-6.70148574327762,"Others"
"6185","Q08945","SSRP1",NA,4608.057617,NA,1209.383545,NA,1758.838501,NA,65.33218384,1.39466005196393,4.90554613690302,0.360221108256851,0.729308113703122,0.754542056521629,-6.70382704105104,"Others"
"6186","O75496","GMNN",957.3966675,NA,NA,NA,NA,61.67951584,NA,NA,0.983639237650284,1.98430015153148,0.360004047777067,0.729463412782402,0.754580727189556,-6.70391361282645,"Others"
"6187","O95707","POP4",1282.758179,NA,233.7147522,NA,264.1550293,NA,49.75580597,NA,1.12118230086645,3.98963946532542,0.35928439153832,0.729978398696244,0.754991397002952,-6.70420027887045,"Others"
"6188","Q15020","SART3",1489.580566,1342.489136,298.7667542,251.092865,423.4856262,837.9754028,1552.132446,96.76088715,0.371182104597178,9.09914285635507,0.35859919219775,0.730468866147525,0.755376579585975,-6.70447270589884,"Others"
"6189","Q13303","KCNAB2",847.2265625,105.9340134,299.990509,708.4320679,2382.351807,823.5982666,NA,865.2197266,0.877016183494021,8.1047363527543,0.353831592105243,0.73388525987042,0.758786844063794,-6.706354368558,"Others"
"6190","Q8TBB5","KLHDC4",924.9713745,NA,NA,1084.122192,NA,NA,NA,16393.24023,1.48439103875732,4.24242087512405,0.353400564155674,0.734194448640263,0.758983889636356,-6.70652328852041,"Others"
"6191","Q9BTX1","NDC1",NA,NA,NA,3404.85498,NA,NA,294.4434814,354.9181519,-1.23708469209859,3.55199266894537,-0.351148214069146,0.735810983314686,0.76053214056383,-6.70740275426155,"Others"
"6192","P78332","RBM6",1489.11853,NA,NA,793.315918,315.2637024,135.1522217,NA,NA,1.19517989790103,4.44610517166574,0.350661193566674,0.736160712062968,0.760770735867398,-6.70759220572425,"Others"
"6193","P27701","CD82",NA,684.0008545,NA,NA,NA,54.31849289,NA,NA,0.907568007685219,1.90120649053985,0.345991398323247,0.739517480013354,0.764116317552956,-6.70939587410288,"Others"
"6194","Q96RS0","TGS1",NA,NA,NA,1203.406372,NA,NA,NA,79.33290863,0.976546830559989,2.07025321735529,0.344641381518631,0.740489046171866,0.764996675242779,-6.70991295475132,"Others"
