PG.ProteinGroups,PG.Genes,[1] HN1.raw.PG.MS2Channel1,[2] HN2.raw.PG.MS2Channel1,[3] HN3.raw.PG.MS2Channel1,[4] HN4.raw.PG.MS2Channel1,[5] HS1.raw.PG.MS2Channel1,[6] HS3.raw.PG.MS2Channel1,[7] HS4.raw.PG.MS2Channel1,[8] LN1.raw.PG.MS2Channel1,[9] LN2.raw.PG.MS2Channel1,[10] LN3.raw.PG.MS2Channel1,[11] LN4.raw.PG.MS2Channel1,[12] LS1.raw.PG.MS2Channel1,[13] LS2.raw.PG.MS2Channel1,[14] LS3.raw.PG.MS2Channel1,[15] LS4.raw.PG.MS2Channel1,[1] HN1.raw.PG.MS2Channel3,[2] HN2.raw.PG.MS2Channel3,[3] HN3.raw.PG.MS2Channel3,[4] HN4.raw.PG.MS2Channel3,[5] HS1.raw.PG.MS2Channel3,[6] HS3.raw.PG.MS2Channel3,[7] HS4.raw.PG.MS2Channel3,[8] LN1.raw.PG.MS2Channel3,[9] LN2.raw.PG.MS2Channel3,[10] LN3.raw.PG.MS2Channel3,[11] LN4.raw.PG.MS2Channel3,[12] LS1.raw.PG.MS2Channel3,[13] LS2.raw.PG.MS2Channel3,[14] LS3.raw.PG.MS2Channel3,[15] LS4.raw.PG.MS2Channel3
O43251,RBFOX2,NaN,1021.417114,1,NaN,21730.70508,20021.59961,19319.08203,1,NaN,NaN,NaN,32482.74414,21206.77148,18216.25977,22546.76172,NaN,1,102.4742813,NaN,1360.546631,1181.24646,1060.614746,1,NaN,NaN,NaN,829.2948608,622.6362305,426.1566772,1062.858154
O43252,PAPSS1,1,NaN,NaN,1,7536.018066,7585.664063,7034.958496,705.5708008,433.6844788,NaN,NaN,7657.277344,7778.338379,8182,8121.176758,1,NaN,NaN,1,72.30657196,1,1,1,1.249348521,NaN,NaN,123.4304123,1,18.87142754,81.94251251
O43264,ZW10,2937.677734,3053.191895,2794.105469,2906.50293,5737.472168,5797.361816,6127.533203,2867.059814,2385.631592,4241.381348,3375.042725,6555.408203,5822.228027,6499.922363,6200.812012,166.1290741,289.7905884,378.2712402,134.0413818,305.091095,389.8754272,251.4010315,95.19683838,339.1821289,305.8623352,1,237.4176788,171.1316223,93.73886108,143.9133759
O43272,PRODH,NaN,NaN,NaN,NaN,2611.1875,1878.72583,2112.320801,NaN,NaN,NaN,NaN,2246.923584,1288.177124,1807.091309,1682.329224,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,1,1,94.40914917,1
O43283,MAP3K13,608.730896,613.1057739,283.0922241,254.0809479,NaN,NaN,NaN,517.7565308,NaN,523.5614624,469.7785034,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,1,NaN,1,1,NaN,NaN,NaN,NaN
O43290,SART1,NaN,547.1390991,33.27342224,460.0075684,4265.736328,3996.483643,4600.41748,NaN,901.9202271,NaN,1,5922.828125,6120.614258,6203.875488,5276.545898,NaN,1,1,1,217.8553619,340.9567566,304.5740967,NaN,1.116424084,NaN,1,500.6618042,439.962677,354.0614929,504.7964172
O43291,SPINT2,1,430.5782166,1,NaN,NaN,596.526123,NaN,NaN,NaN,NaN,1197.204956,NaN,NaN,NaN,NaN,368.6794739,1,57.80358124,NaN,NaN,1326.790527,NaN,NaN,NaN,NaN,57.09933472,NaN,NaN,NaN,NaN
O43292,GPAA1,7608.768066,4969.976074,5172.495605,4831.966309,9990.681641,7813.890137,9073.852539,4269.654297,5562.769043,7658.407227,5223.188965,8087.244629,10553.39453,8221.349609,9308.910156,84.80699921,1,1,1,236.3466034,69.74616241,113.3658829,1,1.063654184,1.072861433,1,1,1,1,1
O43295,SRGAP3,16343.81641,16483.65234,16603.94727,15872.55664,5103.165039,6926.26416,6665.592773,17563.50781,19812.64648,19128.35547,16693.25977,2537.753418,5788.933105,8799.780273,7003.300293,78.33599854,13.36139584,1,126.450386,140.7981415,74.06262207,183.258316,78.52283478,241.4941864,1.042914391,1,1,90.26964569,17.6421566,151.8421631
O43299,AP5Z1,NaN,NaN,591.3120117,445.619873,796.1422119,10154.36719,9769.094727,NaN,NaN,NaN,NaN,NaN,NaN,461.1305237,547.5134277,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1
O43301,HSPA12A,11779.99121,12586.82031,11656.26074,13370.68262,6653.941406,7539.214844,7513.077148,10403.875,12139.2959,12321.97754,13125.3623,6259.587402,7318.784668,8140.057617,7772.354004,81.13925934,32.22164154,1,1,1,1,234.849411,113.7453308,30.56300163,1,1,17.49472237,1,20.8351059,1
O43303,CCP110,742.5743408,383.4709473,255.7339325,1239.90918,1350.93811,2017.440186,740.4050903,588.777771,192.1327057,1446.546387,1293.445068,2276.272949,1008.317505,1149.376221,1048.908447,1,20.07460213,40.26814651,114.1852112,139.7395172,1,1,1,1.12807703,1,1,103.1857681,13.64610767,1,26.9416275
O43306,ADCY6,4194.66748,3675.034424,4313.801758,3306.293701,1333.345703,2710.133301,3256.99585,3235.627197,4717.287598,3358.266846,2758.47168,1892.609131,1889.619751,1798.970093,1819.274292,9.19371891,62.01611328,1,1,222.3435211,113.8601227,1,123.1389771,213.5567017,1.002586722,203.455246,320.9795227,1,17.00177193,116.6498337
O43310,CTIF,3066.770508,1589.298706,1198.204834,1916.182373,1901.99585,2014.699829,2200.80249,2070.523682,2090.891357,377.9220581,2030.632324,1856.368164,1958.768066,1753.204834,1599.724365,1,183.0877686,65.88970184,51.22124863,154.3458099,1,78.97324371,61.21294785,133.2734833,1.073160887,1,46.53697586,91.74420929,1,132.5948334
O43314,PPIP5K2,10801.27832,11929.30859,10390.60742,11685.30078,6461.668945,5407.744141,5535.236816,12935.39844,12685.07813,11900.71289,11672.89551,7297.643066,6587.317383,6610.841309,5502.358398,1,1,1,1,1,1,1,1,1.174137235,1.001828194,1,1,1,1,1
O43318,MAP3K7,2833.344238,2724.779297,3692.312012,3474.465332,1605.255127,1612.144531,1784.015503,2757.750244,3604.592285,3025.84668,2685.898926,1984.739014,1399.907349,1458.907837,986.8817749,13.59785366,1,1,1,1,1,1,1,1.129699111,1.032737732,1,23.32583427,1,199.016861,1
O43324,EEF1E1,2553.358887,2892.885254,1916.590698,2808.727295,12159.49512,11116.27344,9422.230469,3033.919678,1095.62207,3239.697754,3886.614258,15784.08984,13802.08008,10285.05371,12897.05664,710.442749,205.0945129,180.4152832,164.3191833,158.7889709,866.8287354,228.8242798,11.84112453,1.029861927,1.084159017,1,172.8645172,196.841629,357.7698975,306.6143494
O43325,LYRM1,4088.852051,6900.647461,3166.566406,3048.328125,2212.008789,3471.921875,5933.981445,5679.391602,4122.307617,7229.88916,3449.001221,2102.759033,5004.756348,2720.38623,2860.987305,1,1,1,1,1,1,1,1190.818726,742.9130859,114.9699097,1,109.7738647,1,1,1
O43347,MSI1,NaN,NaN,NaN,NaN,4311.518066,4700.659668,5512.556641,NaN,NaN,NaN,NaN,4009.77002,4607.419922,5752.146484,6411.166992,NaN,NaN,NaN,NaN,1,1,36.35351181,NaN,NaN,NaN,NaN,1,1,164.1291046,22.25183105
O43390,HNRNPR,6938.874512,3657.750732,2822.435791,3521.172363,176638.0625,162361.0625,134675.2969,3846.672363,18847.05469,13581.66309,4875.64502,160422.4219,157136.5938,168492.5625,171514.5313,1,1,1,1,1329.412598,1077.907227,1381.642578,20.17099762,1.172196269,1.085912704,1,1,15.34645176,133.7855377,1
O43395,PRPF3,NaN,NaN,NaN,1277.067627,6626.42627,3776.010742,3659.309326,3689.519043,NaN,1165.933594,NaN,8949.607422,6466.921387,4159.289063,5327.004883,NaN,NaN,NaN,1,2769.633057,1242.816895,1445.790771,1908.894897,NaN,1244.010986,NaN,3018.952393,2018.58728,2180.187012,1693.389893
O43396,TXNL1,18893.76758,21960.75,16799.73828,19580.79688,21588.42969,22222.9082,21558.53711,17623.97266,21724.89063,18110.23047,20198.32617,23263.35156,26653.06055,26358.86133,23586.28711,146.6766815,556.5845947,533.6680908,511.949646,252.5715637,418.835144,338.2826538,64.10639954,1.166808128,65.01596069,249.5137939,244.2899017,153.4324646,101.2895279,185.9586639
O43399,TPD52L2,13512.82617,14415.18164,14797.70996,15213.68359,10577.63574,12832.57715,10875.23438,14106.43652,12521.03906,15366.17871,15954.46289,9490.692383,13935.89453,12872.9082,12456.02637,1,1,1,1,1,27.30230904,21.69923782,18.19545174,1.063565731,1.018847585,1,1,1,1,1
O43402,EMC8,2346.304688,2429.87207,1729.50647,1436.297485,2801.637939,5327.980957,5082.855469,1481.736206,2148.46582,2105.456543,2162.178955,3555.202637,2475.55249,3346.606445,3374.477783,1302.123779,388.2184753,375.9691162,655.5541992,342.9925537,700.3867798,564.8922729,114.8216782,69.55265808,1.042654991,649.0492554,859.4800415,699.2091675,898.8799438,646.2289429
O43414,ERI3,10853.09961,508.3165283,NaN,1,1117.369263,1483.546875,7207.178223,1151.464111,1884.738892,697.3674927,127.9373322,2734.270752,961.6530762,3990.522461,2430.653809,1,1,NaN,1,1,1,188.2601166,1,1.160001636,1.331291199,1,1.893552542,1.003002644,113.9132843,86.01956177
O43422,THAP12,NaN,NaN,204.9129181,NaN,96.38175201,213.7887726,318.4755859,NaN,NaN,NaN,NaN,559.7383423,527.9439697,207.4095764,560.7703247,NaN,NaN,1,NaN,1,1,1,NaN,NaN,NaN,NaN,45.79537964,21.85398483,1,1
O43426,SYNJ1,7439.061523,6722.072754,3362.287842,7551.232422,2917.043945,3212.007813,3283.947998,6071.330078,5059.478027,5058.407227,5941.62207,3881.469727,3808.998535,3021.780762,3532.805908,1,1,1,109.2809219,1,1,1,1,1.195600867,1,17.4330349,54.2600708,1,1,93.44397736
O43427,FIBP,5366.791504,6851.072266,7155.924805,7131.174805,3516.907959,4686.87207,3555.650635,6661.118652,9979.480469,8450.308594,6202.811035,2102.667969,2762.635498,4724.633789,2589.783691,1063.786255,736.3215942,920.8338013,1209.644531,414.6582031,356.6343994,324.2779236,385.5090637,3424.735352,814.9251099,270.8783264,64.1133194,100.1806107,293.2456055,119.0132217
O43432,EIF4G3,3488.981201,3922.035156,3617.002441,3798.454346,6851.189941,10006.78711,7945.757813,2903.57373,3866.151611,3327.010254,3810.219971,8828.449219,8711.013672,10369.66797,8650.086914,745.2374878,174.351059,607.4969482,269.7358398,224.2414551,378.4299316,380.7197266,444.6595459,440.5254517,602.3936157,137.9120789,32.08550262,881.1836548,172.5199738,445.1342773
O43447,PPIH,NaN,5354.182129,6581.771484,4952.274902,16072.01758,10207.6582,11174.5,6540.94043,6352.790039,5413.0625,9200.15918,17459.22852,15862.85059,10581.99121,15197.56445,NaN,1,1,1,1,1,58.05716324,1,1.245503664,1.066250086,1,1,1,1,1
O43464,HTRA2,31077,27051.20703,27484.6543,29520.22266,25599.99609,30212.89258,26427.89844,24979.53516,28743.00195,31863.94141,25096.70508,25927.08789,27641.03906,26921.55859,26873.14844,1,1,1,1,1,1,101.6046677,1248.386108,992.7721558,1500.188232,218.3080292,38.48340607,1,16.43995667,19.81996918
O43488,AKR7A2,16412.4043,16527.67773,18498.74023,18646.83398,13935.92773,16849.22656,14897.66699,18157.02734,17871.25195,16306.31445,18083.46094,13891.25781,14272.2373,13134.36914,14164.96289,1,1,77.72575378,1,100.182457,97.3302536,79.16332245,1,1.172658205,174.6057281,1,54.09863281,171.37323,280.2270203,75.03099823
O43491,EPB41L2,4457.509277,4448.992188,2529.772217,4041.52832,7889.780273,6320.55127,7417.246094,2879.024658,3821.143311,3856.087158,3909.961914,7903.605469,6292.459961,7222.01416,7646.924805,206.156662,150.3018951,168.3434448,221.8529663,12.64578247,94.18611908,163.5238495,112.2845154,497.4523315,29.69633102,96.90987396,182.8273926,203.7494049,118.979187,274.1457825
O43493,TGOLN2,NaN,NaN,NaN,NaN,NaN,210.9837341,225.3693695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
O43505,B4GAT1,3958.318115,3532.047119,3666.119629,3750.646973,7590.995605,7351.48584,6536.019531,3618.625977,5408.660645,3420.47583,3577.135254,7384.709473,7426.999512,6090.822266,6780.088867,123.7922974,1,1,1,729.210022,862.0465088,970.6828003,1,53.4594841,1,1,54.70183945,63.12661743,389.5827332,323.8104248
O43526,KCNQ2,1722.186523,4282.179688,3951.544678,3296.877686,2218.733643,2802.822266,2866.276855,2093.945313,NaN,1994.762695,4575.134277,2481.445801,2298.067871,3779.322998,3495.473145,1,1,1,1,1,1,1,1,NaN,1,1,9.681703568,1,1,1
O43567,RNF13,NaN,NaN,NaN,NaN,680.1029053,1,414.6804199,NaN,NaN,NaN,NaN,539.6814575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN
O43572,AKAP10,2417.480225,1903.814087,1727.449951,3107.143311,1048.465332,1822.068359,920.546936,2846.081055,2178.231201,1552.12793,2708.376953,2047.364746,1430.917969,897.4608765,1338.937744,107.4057312,153.8536224,172.204361,446.7140808,44.53399658,265.9932556,264.4414978,2076.210693,2000.936646,819.9901733,161.01651,42.06330872,65.04870605,97.27716064,313.7424927
O43581,SYT7,18022.2168,14697.67969,16896.29883,17635.09766,5247.310547,3980.280273,3915.486084,16944.16992,20933.97656,20665.52734,17243.98047,2387.911621,3253.249023,3412.955811,4407.037598,157.0266113,246.3021393,106.2686386,1,223.7817688,237.368103,231.7565308,27.16384888,177.8897247,54.72299957,1,1,99.30301666,159.7940063,134.6423798
O43583,DENR,8757.490234,7251.022461,8405.049805,6758.510742,6228.202148,5263.929688,4517.281738,11970.94727,17669.40039,19410.56836,8672.147461,6609.401367,6170.908691,8055.375,5479.012207,1,1,86.97753143,215.5497437,644.9077759,219.1522675,49.78055954,107.178215,1.124465227,135.8199463,45.03552246,109.1333389,192.6082916,74.90105438,58.76952744
O43592,XPOT,10394.86621,9806.014648,11393.27832,12882.84766,12593.8291,10345.10156,11776.35938,9433.023438,8583.818359,7317.646973,11728.73047,12249.43164,11980.87988,13687.03516,12853.83398,1,1,74.96778107,211.5765533,130.150177,1,77.11876678,1,220.3828888,1.01408124,64.77446747,208.4908447,274.37854,1,75.65802765
O43597,SPRY2,521.7727051,NaN,166.9387817,217.5095978,319.0151367,NaN,495.5181274,1,1.456528425,NaN,302.0639648,NaN,NaN,372.6353149,NaN,1,NaN,1,1,1,NaN,1,1,1.456528425,NaN,1,NaN,NaN,1,NaN
O43598,DNPH1,14078.93945,9621.601563,7230.157227,6403.950195,5344.245117,11888.45996,11416.58594,6935.176758,9938.339844,16231.05078,12705.45898,10756.26172,9868.493164,12424.53613,10761.07617,331.6034241,292.4887085,139.6677551,435.3412781,239.9630737,190.8263245,43.84066391,672.383728,1020.971985,1395.855225,757.1745605,663.2791748,386.6343689,221.4927521,648.9821777
O43602,DCX,175101.8125,210317.6094,199863.3906,201178.7813,101616.1719,91134.36719,84282.54688,192831.0313,225541.8438,238125.5313,198141.5781,94974.77344,112844.4453,118322.0625,119948.0703,1,1,361.6019592,336.7525024,812.9860229,876.1647949,1288.515503,1,1.202866316,1.054068923,1,1,1,1,1
O43615,TIMM44,28035.02148,23893,23906.89063,22615.20508,22960.70898,23352.09375,23930.55859,29413.95508,25535.58984,29313.30273,23821.27344,25067.50195,21020.25977,23141.84961,22147.86914,1,59.3768959,19.03756332,24.9051609,1,181.415863,1,143.4469757,91.78425598,452.2988586,1,1,1,1,2007.466187
O43617,TRAPPC3,5908.270996,8783.756836,6764.51416,7301.45459,7454.939941,5897.760254,5510.684082,10034.81641,10416.91113,8122.9375,7624.292969,4856.054688,6057.223633,5345.499023,4252.632324,65.6505127,161.8874207,64.05505371,255.0722198,331.5817566,171.2483063,196.9795227,1,1.128483057,1.01338315,50.61185074,658.5751953,54.72732162,147.556366,1043.575562
O43633,CHMP2A,7292.663086,6725.73584,5453.624512,5307.741211,5940.727539,8853.500977,8543.889648,7858.933594,9080.655273,8942.429688,11130.3418,4083.605957,7689.78125,9640.976563,10695.03223,229.3459625,1,1,22.01037025,28.73069191,1,232.6686249,1,1.137082458,1,1,1,1,1,1
O43639,NCK2,7886.677734,9060.400391,8660.296875,8943.173828,2850.759766,2304.342773,2038.817505,10443.21973,12416.73828,12413.30762,11308.4082,2207.444336,2361.335693,3047.927979,3098.920654,76.6754303,388.8979187,166.4951782,470.6767883,210.4502411,49.08940125,155.1514587,134.1239166,369.7408447,337.2119751,189.260849,12.57350159,122.6477432,78.6079483,1
O43657,TSPAN6,1,NaN,1,313.2076721,965.414856,528.1456909,830.8101196,3512.511963,1.372744918,NaN,1,1129.438843,1380.353027,770.9835205,1770.705444,1,NaN,1,1,84.56224823,69.60190582,77.31491089,1,1.372744918,NaN,263.9383545,290.8579712,17.3967762,280.0506897,124.4914093
O43660,PLRG1,NaN,NaN,NaN,1061.18335,8046.219238,8497.916016,8720.130859,NaN,1084.496704,NaN,1104.062622,16262.60742,9219.990234,9227.49707,9115.542969,NaN,NaN,NaN,1,80.06136322,4.431286335,1,NaN,1.153504848,NaN,1.056863785,13.61251068,1.650238872,1.090707421,1.074372053
O43665,RGS10,NaN,1981.578369,1957.074951,1770.130615,2681.391357,2912.138184,3111.909912,2324.050537,NaN,NaN,3369.5354,4550.541992,5093.118652,6243.113281,5185.678223,NaN,133.449295,1,110.0410995,1,70.51931,1,1,NaN,NaN,1,1,1,1,1
O43670,ZNF207,1952.875977,2289.537842,1748.010254,3335.349854,9865.790039,8879.605469,8885.023438,1038.199097,949.3999634,NaN,NaN,11625.37891,10381.83496,10799.72168,9181.407227,1,768.4945068,1009.049011,1,247.0267181,175.1535797,82.26415253,942.2792358,1,NaN,NaN,796.602478,276.1686401,90.42556,112.2132034
O43674,NDUFB5,7426.958496,8605.980469,8514.739258,8403.53125,8328.246094,7474.166992,6868.006348,8592.338867,9699.030273,11565.89551,8814.785156,5178.975098,8503.146484,7375.53125,8443.081055,1,244.3459625,1,505.4527588,1,72.24195862,1,47.96261215,1.212662339,409.4073181,93.9608078,121.5484924,306.0239868,113.569603,1
O43676,NDUFB3,13657.51367,18008.23047,13252.42773,17984.71875,8953.389648,12672.51465,11042.62402,13913.77051,14606.8252,16931.41406,14910.62012,8810.613281,9342.793945,11743.14355,11224.5459,48.97825623,1,1,1,1,49.53383255,1,1,1.077455044,1.049204111,1,1,75.63134766,1,1
O43678,NDUFA2,26771.94531,25796.84766,26245.66406,35445.33984,15960.59473,17680.04883,16078.4209,27175.76367,37648.16406,36999.28516,27563.11914,16216.48242,16859.99609,20786.69336,17431.43359,150.0048065,150.2440491,1,9.945658684,305.8414917,1,81.50046539,29.45442963,1.17056632,1.017129898,286.7889709,88.64968872,17.30496025,1,89.58877563
O43681,GET3,46490.98047,42572.85156,42927.66406,49761.08984,46198.67969,46162.68359,46663.82031,43620.49609,46007.07422,50074.76563,49114.84375,50113.1875,48355.72266,47140.92188,45258.02344,1,148.5576324,1,28.41758537,497.6820068,184.4021149,271.6217957,1,1.150948286,1,53.30356979,1,1,1,1
O43683,BUB1,2065.620117,576.921875,3298.572021,14231.65625,1811.466919,33204.40625,70598.80469,859.3256226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1.194160104,146.7112274,576.1035156,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
O43684,BUB3,277.638031,1863.017822,1191.729248,989.2833862,21300.08594,17207.08789,17288.97852,428.2501831,983.0453491,1097.37439,823.6018677,28010.60156,19177.33398,21278.71289,19662.58789,1,21.873312,167.1482697,1,57.36230087,39.95050049,26.94759178,1,558.2903442,1.058776617,1,1.034669995,6.93977356,1,35.25426483
O43707,ACTN4,82019.76563,80107.53125,83101.875,87193.97656,45764.25391,35487.33203,42371.93359,69978.39063,76652.79688,102546.4766,64233.51172,46273.25,32414.47266,41058.04688,42148.12891,1,1,17.9305954,1,1,65.57315826,16.64696693,1,407.3078003,288.3580322,1,160.6934967,1,18.77286148,1
O43708,GSTZ1,3806.760986,3133.4729,3615.323242,4238.062012,4393.060059,5155.290039,5061.770996,4052.626953,4083.342773,4650.535156,3496.92627,3325.104248,4539.489258,4204.561035,3525.927246,203.0118408,228.2942505,245.5736237,145.6652679,1,1,188.7784424,123.7210159,1.166221261,232.178833,249.2403412,203.9584503,87.35219574,1,82.50896454
O43709,BUD23,NaN,NaN,NaN,1,545.7385254,NaN,391.9467773,NaN,NaN,NaN,NaN,2287.024902,750.4431763,245.967514,NaN,NaN,NaN,NaN,1,1,NaN,101.5152893,NaN,NaN,NaN,NaN,1.842613459,1,1,NaN
O43716,GATC,NaN,NaN,NaN,1400.167847,695.0188599,1312.172852,1113.226929,NaN,NaN,NaN,NaN,1409.844238,182.3417969,NaN,NaN,NaN,NaN,NaN,27095.73047,1,17394.00977,480.7653809,NaN,NaN,NaN,NaN,1,97.26918793,NaN,NaN
O43719,HTATSF1,1350.70105,NaN,910.4842529,5187.893555,5268.086914,4377.529297,3573.32251,NaN,1.20640409,NaN,315.3779602,5147.703613,5653.653809,5663.312988,6390.54834,1,NaN,1,1,1,115.4218369,777.4168701,NaN,1.20640409,NaN,1,1,15.95417881,1,92.53262329
O43739,CYTH3,NaN,287.1993408,NaN,1126.452515,326.6534729,NaN,437.3910217,NaN,NaN,NaN,1039.634888,500.9791565,NaN,NaN,NaN,NaN,1,NaN,88.82090759,1057.024414,NaN,1,NaN,NaN,NaN,314.0728455,783.809021,NaN,NaN,NaN
O43741,PRKAB2,5131.911133,6111.54541,6047.912109,6143.848145,3122.994629,2547.544434,2212.249268,4460.910156,6859.922852,6278.89502,4986.625,3220.355957,5231.142578,3410.288574,3405.421387,1,1,1,1,1,1,1,1,1.194500446,109.7020493,1,69.57248688,80.3143692,1,1
O43747,AP1G1,26708.08398,26817.69922,30363.41406,27672.12109,26818.42773,12672.79102,27094.41797,27036.88086,26431.92188,30239.51953,33822.42188,29105.01563,24975.5625,27768.08398,30612.54297,488.4598083,1,1,1,122.5678635,4191.905762,194.2025909,1,577.5696411,510.7045898,128.1504364,6127.630371,458.4692383,1,1032.051758
O43752,STX6,3042.485352,3378.37207,2897.861816,2661.633301,1013.272522,1637.670654,921.324646,2305.001221,3732.24292,2669.160156,3107.598877,4522.790039,766.7172852,4653.630371,3471.342773,85.37006378,1,1,1,1,14.24785519,1,14.64409542,211.1477356,1.046597242,1,1,1,1,1
O43759,SYNGR1,39384.84375,40242.50781,21396.62695,27152.44336,32202.38086,15750.89453,14461.51953,53181.25391,48062.10938,20239.74805,41464.63672,37803.44141,34646.70313,31331.3457,34747.97266,1,145.0141144,216.1007538,1,489.5392761,307.230896,492.6016235,1,1.254440904,474.6274414,1,68.81411743,590.3262939,76.01128387,1
O43760,SYNGR2,1923.358398,1319.30542,2361.555176,2150.889893,2726.656006,1640.453247,NaN,NaN,NaN,2700.577637,1879.744873,2175.022461,1541.348022,NaN,1961.016602,1,1,1,1,1,1,NaN,NaN,NaN,1.045102715,1,1,1,NaN,1
O43761,SYNGR3,68032.17969,115538.0547,59676.98828,61871.33203,48975.64844,21937.30273,18227.77734,101840.1172,230941.6406,173176.1094,84194.83594,51336.96875,66048.57813,59428.30078,55144.81641,17.11307335,1,1,1,332.3499451,655.2391357,164.4824829,1,1.152759194,1,1,1,1,117.7932587,1
O43765,SGTA,2537.629395,2098.381104,2015.130249,1674.755859,2188.943359,3810.92334,3525.133789,6103.124512,3270.8396,4549.137207,1977.083496,2214.47583,3601.033691,2830.452637,2815.491455,1,1,65.08693695,1,1,366.6974792,452.2200928,1,111.2478714,1,110.657814,1,35.67591858,49.58483887,112.2510452
O43768,ENSA,9566.97168,2116.523926,2010.039795,984.3166504,971.3880615,797.9172363,1053.939453,6859.518555,3491.02124,10703.12305,3434.279053,1133.690552,1477.663086,3060.270264,2472.183838,312.5080261,1,1,41.17005539,82.43556213,9.226003647,1,1395.767822,606.9152222,930.1643677,31.66102409,114.6347885,55.96603775,1,1
O43772,SLC25A20,7269.907715,6655.312988,8629.638672,8323.384766,8797.806641,6589.767578,10991.62305,9864.649414,11531.01953,8160.760742,6329.070801,7780.246094,9312.241211,5647.156738,7746.435547,445.426239,294.2396545,2374.39624,3255.477295,581.8670044,14.55045986,1293.900757,7741.278809,7383.731934,184.8682098,643.3291626,864.8251343,1864.547119,3094.472656,278.1365356
O43776,NARS1,17053.48438,17364.79883,24616.59375,14218.46094,23864.90234,24981.36523,25347.92383,27467.91992,27703.08008,30186.6875,28254.89844,25293.84766,22759.92578,26265.70313,24424.04297,1,119.9000015,275.1170959,124.6913757,1,1,135.7949982,55.70604324,1.254642487,1.033046961,1,179.9999847,125.2961044,1,123.5119934
O43790;Q14533,KRT86;KRT81,11085.99805,6485.487793,21927.67773,23515.75,6022.626465,93922.49219,97221.58594,13513.64844,6526.524902,13805.54297,6176.350586,1563.46582,750.6367188,999.0722656,3768.141846,1,1,1,1,1,1,1,1,1.379714012,2.17202282,1,4.581285,1.137454629,1,1
O43791,SPOP,NaN,NaN,NaN,NaN,971.8186035,NaN,NaN,NaN,NaN,NaN,NaN,4644.960938,NaN,296.5488281,NaN,NaN,NaN,NaN,NaN,199.8282166,NaN,NaN,NaN,NaN,NaN,NaN,419.0234985,NaN,1,NaN
